"Plot_clean","Date","Month","Site","Zone","Replicate","Row_ID","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","CO2_initial","CO2_lin_pass","CO2_HM81_pass","CO2_poly_pass","CO2_neg_flux","CO2_rejected_model","CO2_rejected_negflux","CO2_flux_rejected","CO2_rejected_manual"
"2022-09-23_PTR_UP_305_122",2022-09-23,"Sep","PTR","UP",305,122,2022-09-23 13:56:59.5,NA,NA,NA,NA,NA,-3509.94576015708,0.00838223109213114,1.1342211787939e-05,13.3477994289522,0.00156671078984846,0,0.998687104585465,0.0210853516996957,-3810.58121546328,0.999140040394088,0.0170887588248182,-3509.44269507036,TRUE,0.00837706651028145,1.19834989395761e-05,0.0214665077379354,2022-09-23 13:55:00,2022-09-23 13:58:59,394.39151,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_UP_306_123",2022-09-23,"Sep","PTR","UP",306,123,2022-09-23 14:02:59.5,686.194386570498,0.00969782878301245,4.35696734896055e-169,0.657211054344913,0.388605534951306,-3588.4813178899,0.00956264686766148,1.07401895784578e-05,14.1091190378575,0.00148355287418287,0,0.999095103449394,0.0199661828589728,-3875.89523615177,0.999396298980048,0.0163309798764456,-3588.1879437656,TRUE,0.0095573769898435,1.11891507120115e-05,0.0220009426372836,2022-09-23 14:01:00,2022-09-23 14:04:59,416.89764,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_UP_307_124",2022-09-23,"Sep","PTR","UP",307,124,2022-09-23 14:07:29.5,-534.913728974685,0.00465174262303929,8.01437331557678e-119,0.63182599868296,0.146910857332015,-2930.11279867399,0.00464084513912234,1.32438287508796e-05,13.4294795723359,0.00137060297788257,0,0.995637689608535,0.0159913679533575,-2973.27895973255,0.996002548309965,0.015336550513884,-2929.82944108676,TRUE,0.00463599620569696,1.40971604091789e-05,0.0172809819730055,2022-09-23 14:06:00,2022-09-23 14:08:59,396.26859,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_UP_308_119",2022-09-23,"Sep","PTR","UP",308,119,2022-09-23 13:40:59.5,NA,NA,NA,NA,NA,-3644.91604718043,0.0042368690761209,1.03274144476759e-05,13.4770944323163,0.0014265358422963,0,0.995752153424791,0.0191988273406533,-3762.06212326231,0.996409994525829,0.0176743543603163,-3643.76662262367,TRUE,0.00422790868659595,9.73021133512461e-06,0.0180736309510381,2022-09-23 13:39:00,2022-09-23 13:42:59,397.70547,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_TR_120_102",2022-09-30,"Sep","OWC","TR",120,102,2022-09-30 15:03:14.5,1288.44669626413,0.0215254829263705,1.19094356586463e-150,0.663472725240851,0.670632576198076,-2320.55386825924,0.0190292888470755,2.51331514525529e-05,13.7794115742808,0.00303634752803215,0,0.998905708769708,0.0382420328938748,-3150.52018065374,0.999708772105588,0.0197598503753823,-2318.48918620075,TRUE,0.0189974115291417,2.53483063610796e-05,0.0437338667372819,2022-09-30 15:01:30,2022-09-30 15:04:59,401.76276,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_TR_121_103",2022-09-30,"Sep","OWC","TR",121,103,2022-09-30 14:54:59.5,1313.36960046331,0.0173157129901152,6.98274392262629e-178,0.676000201856937,0.600704494021458,-1958.6921371249,0.0151851402105489,3.33077726528506e-05,13.4331503963009,0.0046008351613158,0,0.996557449222539,0.0619196779119988,-3083.39962188013,0.999282108318475,0.0283154639981736,-1943.70827933575,TRUE,0.0151063826963251,2.94457439302956e-05,0.0589238528854076,2022-09-30 14:53:00,2022-09-30 14:56:59,394.3403,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_TR_122_104",2022-09-30,"Sep","OWC","TR",122,104,2022-09-30 14:42:29.5,-44.1032159457603,0.0114907039031799,1.80767082295781e-142,0.699234263175902,0.23143062876555,-1879.68114696321,0.00806553863141269,3.50282048218011e-05,13.6085483870471,0.00362506664362092,0,0.989954615372469,0.0422950887230242,-2296.43619767778,0.995391339420073,0.0287013787906405,-1818.71156001383,TRUE,0.00783020969629252,1.87876007273012e-05,0.0180050214970555,2022-09-30 14:41:00,2022-09-30 14:43:59,395.92886,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_TR_123_105",2022-09-30,"Sep","OWC","TR",123,105,2022-09-30 14:48:59.5,708.157818516031,0.011934827954622,1.28016504851782e-178,0.677526640816349,0.394578127873571,-2769.73442107304,0.0100024287998635,1.89644651814582e-05,14.6951367435966,0.00261958009416564,0,0.997425604788207,0.0352552417133395,-3622.11864515984,0.999216361840273,0.0194782343230906,-2767.49895261433,TRUE,0.00997964552162748,2.00234705578766e-05,0.0361970326533212,2022-09-30 14:47:00,2022-09-30 14:50:59,429.93787,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_TR_124_106",2022-09-30,"Sep","OWC","TR",124,106,2022-09-30 14:38:09.5,598.206629457626,0.0155465215606685,3.83110410931593e-125,0.651196445670816,0.419478178718086,-2599.54152803763,0.0136375036860276,1.79864050787858e-05,13.9009944019069,0.00186141189425669,0,0.999065035730691,0.0217178300311303,-2941.12967621166,0.999506989603655,0.0157999497089098,-2596.56291635136,TRUE,0.013621284808067,1.74928172553393e-05,0.0203196543995343,2022-09-30 14:36:40,2022-09-30 14:39:39,407.01526,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_TR_126_107",2022-09-30,"Sep","OWC","TR",126,107,2022-09-30 14:33:29.5,-312.436972788482,0.00659355863304611,1.54534653546105e-127,0.658265494756254,0.180516644460207,-2259.22764565763,0.00590425810721389,2.46486380090805e-05,16.5509548738546,0.00255088594782318,0,0.990710671925282,0.0297621969723929,-2716.53696173278,0.996046545668083,0.0194522544652588,-2257.07972746163,TRUE,0.0059380593344997,2.58849130026357e-05,0.0310711100847803,2022-09-30 14:32:00,2022-09-30 14:34:59,486.67947,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_TR_127_108",2022-09-30,"Sep","OWC","TR",127,108,2022-09-30 15:15:29.5,583.824831016034,0.0140701505716289,4.95187862146154e-123,0.644841451769167,0.413929234128187,-2388.6315058152,0.0133327601581727,2.18653514145065e-05,16.6159450089375,0.00226284379879053,0,0.998555135518701,0.0264014951020577,-2457.18386783817,0.998736785949765,0.0247321675862652,-2388.61169913656,TRUE,0.013331518277877,2.33857992490497e-05,0.0267479014834722,2022-09-30 15:14:00,2022-09-30 15:16:59,487.87094,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_TR_128_109",2022-09-30,"Sep","OWC","TR",128,109,2022-09-30 15:08:59.5,NA,NA,NA,NA,NA,-1724.98590778618,0.0187822338299222,3.3353234125982e-05,15.4935442418575,0.00229633242383408,0,0.998872349709582,0.0219212212427006,-1818.11217987075,0.999138998576678,0.0192086116480201,-1723.89936594583,TRUE,0.018808814798518,3.47776147488713e-05,0.0200674991032033,2022-09-30 15:08:00,2022-09-30 15:09:59,456.67764,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_UP_102_95",2022-09-30,"Sep","OWC","UP",102,95,2022-09-30 16:17:29.5,1249.01456309996,0.0260497392895936,6.52570131909003e-122,0.641424142826659,0.766328896014405,-2296.72785722674,0.0245772996034089,2.38074659689948e-05,17.4968107386383,0.00246383310798814,0,0.999495430371374,0.0287465170011313,-2738.9863813813,0.999779190316245,0.0190520836678869,-2295.27668263791,TRUE,0.0246023498442118,2.45605040968642e-05,0.0310768025378767,2022-09-30 16:16:00,2022-09-30 16:18:59,513.86768,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_UP_103_96",2022-09-30,"Sep","OWC","UP",103,96,2022-09-30 16:07:44.5,NA,NA,NA,NA,NA,-2407.00619313325,0.0215082626975637,1.80816510457286e-05,14.3807666314953,0.00155808514440746,0,0.999683476448065,0.0166086879441539,-2466.36970504607,0.99972504983907,0.0155142532616836,-2405.80574312899,TRUE,0.0215279874735335,1.67233968410603e-05,0.0166351478410623,2022-09-30 16:06:30,2022-09-30 16:08:59,422.9957,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_UP_104_97",2022-09-30,"Sep","OWC","UP",104,97,2022-09-30 15:52:44.5,117.92854598397,0.010054583469529,1.63620419856597e-96,0.621312177899767,0.274625670454003,-2368.52483021443,0.0102757697523623,1.88715357073327e-05,14.0369269154885,0.00162614903713098,0,0.998491282080606,0.0173342272117394,-2430.49517390613,0.998697012810687,0.0161451509984208,-2368.11515687991,TRUE,0.0102667505170229,2.0297834160008e-05,0.0187799735953444,2022-09-30 15:51:30,2022-09-30 15:53:59,413.72052,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_UP_105_98",2022-09-30,"Sep","OWC","UP",105,98,2022-09-30 15:57:14.5,1135.6527756743,0.0334012217315208,6.77497058420105e-99,0.630463507112909,0.850831129959199,-1951.01469900266,0.032245730711919,3.00107270293866e-05,14.9820076984823,0.00258600654548083,0,0.99961210149415,0.0275660004137736,-2344.39129182038,0.999839597765298,0.0177660749470461,-1949.68809928779,TRUE,0.0322745675639866,3.17060249850292e-05,0.0264649249033004,2022-09-30 15:56:00,2022-09-30 15:58:29,440.33707,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_UP_106_99",2022-09-30,"Sep","OWC","UP",106,99,2022-09-30 16:00:59.5,-112.657552796999,0.00795500719856092,6.48854119494303e-124,0.647511897395659,0.217196816517345,-2880.54518412362,0.00702012778180121,1.38658312263275e-05,13.5173794720101,0.00143497397369771,0,0.997905533149367,0.0167424098642645,-2903.28475848412,0.998006720436459,0.0163634198650627,-2880.47619206597,TRUE,0.00701719135924788,1.42660154008871e-05,0.0152076672001634,2022-09-30 15:59:30,2022-09-30 16:02:29,396.43536,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_UP_107_100",2022-09-30,"Sep","OWC","UP",107,100,2022-09-30 16:12:59.5,620.518902838613,0.0152136283526031,1.15501186083803e-123,0.646756216987332,0.428234532909123,-2700.24225494201,0.0138356547291152,1.63851393252228e-05,13.8736080020305,0.0016956970053452,0,0.999246027419924,0.0197843687686812,-2941.8225366251,0.999521537565037,0.0157898167006393,-2697.90328518127,TRUE,0.0138147703703275,1.6538410462322e-05,0.0189155143803534,2022-09-30 16:11:30,2022-09-30 16:14:29,407.15283,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-30_OWC_UP_108_101",2022-09-30,"Sep","OWC","UP",108,101,2022-09-30 15:43:14.5,-8.64663564491329,0.00522506557991634,1.328232439599e-190,0.658315389862912,0.240089484812778,-4448.99841687137,0.00525950006104164,6.98196361486337e-06,16.2303781077,0.00108535666779418,0,0.998578130806143,0.0154878185909831,-4461.58379136105,0.998606948633661,0.0153490731347603,-4448.59453075158,TRUE,0.00525719583744483,7.58962384852785e-06,0.0150506856526057,2022-09-30 15:41:00,2022-09-30 15:45:29,477.6658,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
