"RepNumber","Month","Site","Zone","Replicate","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","soilp_c","soilp_m","soilp_t","CO2_initial","CO2_lin_pass","CO2_HM81_pass","CO2_poly_pass","CO2_init_conc","CO2_neg_flux","CO2_rejected_model","CO2_rejected_negflux","CO2_flux_rejected","CO2_rejected_manual"
1,"Aug","CRC","TR",38,"2022_08_16_CRC_TR_38_1",2022-08-16 07:57:46.5,51.6659069714125,1.22219200895135,7.49501396971065e-07,0.959478295220872,2.65363020443517,51.7842415960396,4.0199712770972,0.293888797080968,3832.69342426553,8.71071719815079,7.85988302546498e-07,0.958995934780124,2.66937756164243,52.2089587170161,0.971321637298489,2.57776363404764,51.7842415960388,TRUE,4.0199712770972,0.293888797080968,3.05066336021531,2022-08-16 07:57:42,2022-08-16 07:57:51,0.055,0.558,18.9,493.587,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","CRC","TR",38,"2022_08_16_CRC_TR_38_2",2022-08-16 07:59:40,NA,NA,NA,NA,NA,123.695047319183,3.71485296995143,0.102827075136352,3720.85034502729,3.76408898548772,2.16183923037879e-20,0.984164969516644,3.27112950976725,127.257532234691,0.984463342836235,3.40643357953794,123.701913759864,TRUE,3.70731743615608,0.10963944932485,3.73078118326807,2022-08-16 07:59:29,2022-08-16 07:59:51,0.055,0.558,19.1,478.65,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","CRC","TR",39,"2022_08_16_CRC_TR_39_1",2022-08-16 08:01:54,73.2334087460082,5.28268652533429,6.86029167456275e-07,0.942658366335925,5.68289535488845,75.4396656028609,6.54610574529485,0.598999250645815,4113.79247588021,18.0695349433671,1.70103543444615e-06,0.929922921615112,6.28235714124621,66.8588592639592,0.97767100431336,4.02106837229395,76.1069926256795,TRUE,6.99172768177117,0.354457566644907,3.05456699476493,2022-08-16 08:01:49,2022-08-16 08:01:59,0.0615555555555556,0.537777777777778,19.1,527.596,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","CRC","TR",39,"2022_08_16_CRC_TR_39_2",2022-08-16 08:03:54.5,56.3934734409209,2.08099357047897,8.88547541293564e-08,0.976181708103731,3.36122978515889,56.463852515862,6.70021633251016,0.371363735169261,4104.13590931575,11.0070356775702,9.13979798524675e-08,0.976013485896899,3.37307863285254,57.7180464873802,0.981772869750226,3.3952473077216,56.5562462351689,TRUE,6.66372248128502,0.414731297437489,3.00675752145822,2022-08-16 08:03:50,2022-08-16 08:03:59,0.063,0.536,19.3,529.041,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","CRC","TR",40,"2022_08_16_CRC_TR_40_1",2022-08-16 08:06:05.5,NA,NA,NA,NA,NA,67.2772932048787,6.66776905725696,0.637691124353544,3501.12219306573,18.9008465078857,6.07827513806023e-06,0.931816391932956,5.7921172753615,68.41856049699,0.948769712276275,5.79735804056018,67.3176266498554,TRUE,6.586796491661,0.54324229640314,3.76491724186194,2022-08-16 08:06:01,2022-08-16 08:06:10,0.0179428571428571,0.196285714285714,19.3,450.531,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","CRC","TR",40,"2022_08_16_CRC_TR_40_2",2022-08-16 08:08:05.5,NA,NA,NA,NA,NA,56.6033137588705,6.92343909681497,0.373962327117189,3401.55160006445,11.0840566453533,7.46770200140758e-08,0.977192275046589,3.39668151634644,56.9142870914292,0.984228624408019,3.26150463458099,56.8364099528041,TRUE,6.76162036851456,0.309920307409248,2.19896110900259,2022-08-16 08:08:01,2022-08-16 08:08:10,0.021,0.215,19.3,442.397,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","CRC","UP",26,"2022_08_16_CRC_UP_26_1",2022-08-16 12:44:59,65.5331091545714,2.59908201980275,3.29271340327582e-07,0.951248997370543,4.00461413733167,68.0235357752368,5.02683661490124,0.427589463043252,3067.95409640178,12.8987519359088,9.16912588991554e-07,0.938862331371203,4.48459612224087,63.9742198952733,0.970588898798475,3.52692949250515,68.0235357752372,TRUE,5.02683661490124,0.427589463043252,6.16342324187401,2022-08-16 12:44:54,2022-08-16 12:45:04,0.026,0.322,24.1583333333333,401.487,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","CRC","UP",26,"2022_08_16_CRC_UP_26_2",2022-08-16 12:46:59.5,41.60080474566,1.64296247276188,1.65568108129725e-09,0.99118656006878,1.60427746834314,42.6738858126808,5.29521565022694,0.186360629608949,3059.48211062385,5.52363600626003,2.54427926268367e-09,0.990188198184519,1.6927044786761,45.27339497856,0.991470447957403,1.82238125469964,42.67585718108,TRUE,5.29648495234124,0.206857109237771,1.9462695603523,2022-08-16 12:46:55,2022-08-16 12:47:04,0.026,0.319857142857143,23.8714285714286,401.271,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","CRC","UP",28,"2022_08_16_CRC_UP_28_1",2022-08-16 12:55:35.5,NA,NA,NA,NA,NA,61.2809209312001,5.46422055080677,0.472498901150771,3222.5769012255,14.0046314974961,2.84001807223622e-06,0.943557833376983,4.29168439613942,65.1660127211797,0.944202688159694,4.92721990270881,61.7397232054056,TRUE,5.24631800664781,0.46624839061248,2.75020647691744,2022-08-16 12:55:31,2022-08-16 12:55:40,0.032,0.364,22.4,420.344,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","CRC","UP",28,"2022_08_16_CRC_UP_28_2",2022-08-16 12:57:36.5,NA,NA,NA,NA,NA,56.3661326792051,4.97170558206899,0.369553680549193,3179.11126711503,10.9533865624449,8.93197421254222e-07,0.957669826325568,3.35663799531838,59.5870753971926,0.960842403898716,3.72783653717587,56.3674010236344,TRUE,4.96397680274834,0.414817559390039,3.60147298808512,2022-08-16 12:57:32,2022-08-16 12:57:41,0.032,0.364,22.4,413.246,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","CRC","UP",29,"2022_08_16_CRC_UP_29_1",2022-08-16 13:00:52.5,52.3786047258345,1.85874328262621,8.75802227928872e-08,0.976267376220364,2.74989706135727,54.7483197200845,5.47431513613406,0.340837342074849,3175.98514675433,10.1022486289786,2.2656665061295e-07,0.969921154065619,3.09580889826769,54.8545410164533,0.979622236915549,2.94232866129716,54.7929665177186,TRUE,5.50416682157685,0.347095878454264,2.93918648166675,2022-08-16 13:00:48,2022-08-16 13:00:57,0.028,0.327,22.1,412.435,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","CRC","UP",29,"2022_08_16_CRC_UP_29_2",2022-08-16 13:02:52.5,55.989775381851,2.87195628792078,3.10595098098387e-08,0.981675503833744,3.2940638376453,58.4832149274847,7.48802161459737,0.410817928970177,3077.00603988596,12.1764382811887,8.43853776424575e-08,0.976486312283256,3.73143914434846,57.9555345931745,0.985048454473549,3.43580416806373,58.8949992025394,TRUE,7.48942940133707,0.297574147761651,1.70544954467496,2022-08-16 13:02:48,2022-08-16 13:02:57,0.028,0.327,22.4,409.43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","CRC","UP",31,"2022_08_16_CRC_UP_31_1",2022-08-16 12:49:58.5,55.1323839156926,1.09541578817984,1.58622319708572e-06,0.951167331320908,3.15583284768646,54.5623273087198,4.34332280483388,0.337682376845361,3103.2972272212,10.0087370349436,1.26137860753817e-06,0.953873211884912,3.06715250348502,52.446763057579,0.974975947978676,2.6085967460428,54.5687222322601,TRUE,4.32464905152616,0.374360941552988,3.17311999188522,2022-08-16 12:49:54,2022-08-16 12:50:03,0.028,0.303457142857143,23.2657142857143,405.485,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","CRC","UP",31,"2022_08_16_CRC_UP_31_2",2022-08-16 12:51:59.5,61.468537256853,1.41693748779526,8.49761496421829e-06,0.925905515155173,4.33213332436086,61.8540731862844,4.761306342737,0.486235480376437,3118.89030514313,14.4117768466664,9.92686798250141e-06,0.922993125743258,4.41645307300945,57.0236630204622,0.968155850456345,3.27939000069111,61.8540731862839,TRUE,4.761306342737,0.486235480376437,5.82193045459372,2022-08-16 12:51:55,2022-08-16 12:52:04,0.028,0.305285714285714,22.9714285714286,409.392,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","CRC","UP",32,"2022_08_16_CRC_UP_32_1",2022-08-16 13:09:52.5,55.0053254141835,0.954437237420862,2.97623353529205e-05,0.898932306440438,3.13584762757379,55.2303148606583,2.90853343282355,0.349151218013688,3062.24862712475,10.3486677604428,3.25978779591505e-05,0.896632616709653,3.17132342655814,58.7137176939633,0.901836961589457,3.56855289964876,55.2303148606572,TRUE,2.90853343282355,0.349151218013688,4.12694977219852,2022-08-16 13:09:48,2022-08-16 13:09:57,0.024,0.264,22.4,399.453,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","CRC","UP",32,"2022_08_16_CRC_UP_32_2",2022-08-16 13:11:53.5,NA,NA,NA,NA,NA,60.030133566528,3.60431677269565,0.4438541658076,3041.11073850592,13.1556158450843,3.92067031649103e-05,0.89180780076784,4.03150566682508,62.2635927655587,0.909327402608455,4.26163937879615,60.0390255812489,TRUE,3.61312873548363,0.511057052159518,3.66140483503594,2022-08-16 13:11:49,2022-08-16 13:11:58,0.023,0.264,22.1,397.595,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","CRC","W",41,"2022_08_16_CRC_W_41_1",2022-08-16 07:20:09.5,NA,NA,NA,NA,NA,62.0468006681874,2.37552135481177,0.490943675896941,3646.00936512203,14.5513254109535,0.00129028799271293,0.745327262590539,4.45921738251389,59.7219384110053,0.864700192489192,3.75305884403242,63.0510805854507,TRUE,2.81035838068371,0.361155472476388,2.47900367690544,2022-08-16 07:20:05,2022-08-16 07:20:14,0.13,0.653114285714286,19.1,464.559,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","CRC","W",41,"2022_08_16_CRC_W_41_2",2022-08-16 07:22:09.5,NA,NA,NA,NA,NA,65.9655030508418,2.21285571189109,0.597207442138558,3575.33492679863,17.7009303817279,0.00599639294721356,0.631837466283206,5.42440597098138,66.8374552463622,0.730728617500508,5.35669425311637,65.9655030508417,TRUE,2.21285571189109,0.597207442138558,7.01896919645444,2022-08-16 07:22:05,2022-08-16 07:22:14,0.13,0.653,18.9228571428571,459.259,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1,"Aug","CRC","W",42,"2022_08_16_CRC_W_42_1",2022-08-16 07:11:42.5,NA,NA,NA,NA,NA,57.366165763725,1.12940456876174,0.388501745589899,3680.58614403876,11.5149977489247,0.0196770495199816,0.51371026663482,3.52874234280825,55.3759101417394,0.732858349681908,3.02003912247651,57.3661657637243,TRUE,1.12940456876174,0.388501745589899,4.2760882297916,2022-08-16 07:11:38,2022-08-16 07:11:47,0.131,0.658,19.3,472.191,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","CRC","W",42,"2022_08_16_CRC_W_42_2",2022-08-16 07:13:42.5,NA,NA,NA,NA,NA,59.2955865003783,1.10390743352415,0.427848302687805,3629.39997938537,12.6812100544122,0.0326093474211091,0.454189784237926,3.88612519539823,60.9293454790753,0.569198587951821,3.98661122359267,59.3199502729859,TRUE,1.05352701865718,0.466188696446268,3.86313116996042,2022-08-16 07:13:38,2022-08-16 07:13:47,0.131,0.658,19.3,466.013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","CRC","W",43,"2022_08_16_CRC_W_43_1",2022-08-16 07:05:46,43.710232640459,0.359529718027335,0.0114933850661894,0.622394145445052,2.22939802571634,44.0932063074156,0.964651679335922,0.294003278344379,3530.39053426091,8.55982184556094,0.0134667840979496,0.605979251743622,2.27733960151632,46.0213623143908,0.687001411687319,2.40161540053336,44.4356044717828,TRUE,0.909331184285052,0.198214082192776,1.61654605712143,2022-08-16 07:05:42,2022-08-16 07:05:50,0.096,0.669,19.5,454.251,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","CRC","W",43,"2022_08_16_CRC_W_43_2",2022-08-16 07:07:46.5,NA,NA,NA,NA,NA,52.2626526426955,1.40482685117287,0.301003534407946,3571.51839026432,8.92159445992461,0.00160846531073474,0.731383477116529,2.73400037260444,53.807978974464,0.789850868179681,2.79232121714035,52.3060534383566,TRUE,1.46014736020999,0.342953907867625,2.0572578866843,2022-08-16 07:07:42,2022-08-16 07:07:51,0.0964571428571429,0.668085714285714,19.5,458.976,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","CRC","W",46,"2022_08_16_CRC_W_46_1",2022-08-16 07:26:11.5,NA,NA,NA,NA,NA,60.6526107252724,1.36738613932942,0.457885847154677,3697.29444695092,13.57150787378,0.0174319510772606,0.527131118181003,4.15895474182226,59.9896663265722,0.70335868814848,3.80363654639591,60.801327120295,TRUE,1.23376093238495,0.461731635386064,3.92981876590978,2022-08-16 07:26:07,2022-08-16 07:26:16,0.119,0.684,18.9,475.013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","CRC","W",46,"2022_08_16_CRC_W_46_2",2022-08-16 07:28:12.5,NA,NA,NA,NA,NA,52.9753592341334,1.37837746790572,0.311923303810685,3642.60917147699,9.24525097245944,0.00222957518166317,0.709378698141882,2.83318410370104,50.192698160004,0.852510801283404,2.33056140912951,52.9794726762195,TRUE,1.36329299095736,0.348385414229275,3.17948325190038,2022-08-16 07:28:08,2022-08-16 07:28:17,0.121914285714286,0.684,18.9,469.061,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","CRC","W",47,"2022_08_16_CRC_W_47_1",2022-08-16 07:33:23.5,54.0500584246924,2.22336226461172,2.30277045166281e-08,0.982993921215001,2.98958972924061,57.1861622061076,7.05528721392754,0.385020848615491,4107.86517150365,11.4118257007176,8.09384461143854e-08,0.976729621706849,3.49712552593682,56.2379709991014,0.985812488395631,3.15305816730273,57.212610983666,TRUE,7.01907494873261,0.327606136852256,1.50716594026877,2022-08-16 07:33:19,2022-08-16 07:33:28,0.137,0.644,18.9,529.631,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","CRC","W",47,"2022_08_16_CRC_W_47_2",2022-08-16 07:35:24.5,NA,NA,NA,NA,NA,65.0782229654142,5.00495026648558,0.571292034593616,3796.24657292701,16.9328106424218,2.25806578593163e-05,0.905605666703262,5.18901759249131,68.4727205600611,0.91115166613712,5.81307858044519,65.4819761595849,TRUE,5.26736769034423,0.542607740869609,3.92921195673807,2022-08-16 07:35:20,2022-08-16 07:35:29,0.137,0.644,18.9,485.987,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","OWC","TR",58,"2022_08_17_OWC_TR_58_1",2022-08-17 09:22:32.5,61.7053980625102,1.76781218355994,1.17970444553278e-06,0.954635138994826,4.38374396404374,61.2494557076434,6.26875866569758,0.471756121419486,4096.41642337353,13.9826158771526,9.82206693153591e-07,0.956657070676098,4.2849377641901,63.6007467986245,0.96324505801845,4.55630331679637,61.8453801680481,TRUE,6.485836984253,0.316305570345719,2.78397861410102,2022-08-17 09:22:28,2022-08-17 09:22:37,0.012,0.166457142857143,19.5,526.438,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","OWC","TR",58,"2022_08_17_OWC_TR_58_2",2022-08-17 09:24:32.5,NA,NA,NA,NA,NA,59.6259090783574,6.26388690215706,0.434973377767826,3947.02756789359,12.8923937220243,5.28409031566649e-07,0.962855983847387,3.95084190366522,57.8749520529657,0.979100881458302,3.42198872745987,59.726911026459,TRUE,6.1680657921823,0.434991572784857,4.06518380767474,2022-08-17 09:24:28,2022-08-17 09:24:37,0.012,0.163371428571429,19.5,509.756,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","OWC","TR",60,"2022_08_17_OWC_TR_60_1",2022-08-17 09:39:28.5,NA,NA,NA,NA,NA,55.7042907009656,7.91456517855214,0.357524506634979,3918.88460997846,10.5968478541483,1.83200892971331e-08,0.983937431905045,3.24737759733577,57.7220569719374,0.986825696482038,3.39592820533233,56.0672179298647,TRUE,7.98025488363847,0.33456103235647,1.51790863561231,2022-08-17 09:39:24,2022-08-17 09:39:33,0.0264285714285714,0.301285714285714,19.5,504.891,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","OWC","TR",60,"2022_08_17_OWC_TR_60_2",2022-08-17 09:41:28.5,NA,NA,NA,NA,NA,62.5849763554525,7.32126272869535,0.504333720367269,4231.81415794249,14.9481996430106,4.96594711052444e-07,0.963426006663615,4.5808385011598,60.861475036475,0.979365028308008,3.97310549913006,62.594111937781,TRUE,7.28792611920668,0.553932377225528,5.28666287150999,2022-08-17 09:41:24,2022-08-17 09:41:33,0.026,0.301428571428571,19.5,546.048,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","OWC","TR",61,"2022_08_17_OWC_TR_61_1",2022-08-17 09:44:33.5,69.6395679740121,2.72946027305234,8.13330553144549e-06,0.926706491915611,6.51828719421506,70.1185079501881,7.20353484233552,0.735032541420053,3957.48952782818,21.7859975043015,9.86585726320227e-06,0.923110752967437,6.6762646029108,73.4801795547103,0.927865444836198,7.46692491491569,70.1193405031856,TRUE,7.2067881646004,0.82366589613522,7.5487344233472,2022-08-17 09:44:29,2022-08-17 09:44:38,0.034,0.397714285714286,19.7,507.729,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","OWC","TR",61,"2022_08_17_OWC_TR_61_2",2022-08-17 09:46:33.5,NA,NA,NA,NA,NA,67.7453748530336,8.31984315141851,0.652791718478999,3844.25814346013,19.3484205775929,1.35300355653216e-06,0.953061427814034,5.92927523281455,71.2162091226126,0.95548068236806,6.66776508996722,67.7453748530333,TRUE,8.31984315141851,0.652791718478998,7.4518359879472,2022-08-17 09:46:29,2022-08-17 09:46:38,0.034,0.399,19.8142857142857,500.686,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","OWC","TR",63,"2022_08_17_OWC_TR_63_1",2022-08-17 09:28:57.5,59.7443309122541,2.74483586717448,1.08487846464205e-05,0.921278753857313,3.97430459467224,61.2244572829423,4.20482922186126,0.471166831785089,4597.22122478653,13.9651496266388,1.97177519668939e-05,0.908720546382341,4.27958527527935,56.7720441887047,0.960799699588396,3.23839063275568,61.8196809898053,TRUE,3.92663730206646,0.389904373917774,3.79635235571129,2022-08-17 09:28:53,2022-08-17 09:29:02,0.027,0.317,19.5,590.747,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","OWC","TR",63,"2022_08_17_OWC_TR_63_2",2022-08-17 09:30:58.5,50.6504997229968,1.27563646595016,8.28521685870535e-07,0.958454451938534,2.52226732361888,50.1040637224199,3.77687477423333,0.270208142696733,4186.64955770099,8.00883442665001,6.65243670006613e-07,0.960663738852998,2.45428733674737,49.6953139205432,0.974688172192011,2.27331694611048,50.1040637224202,TRUE,3.77687477423333,0.270208142696733,3.11734907383903,2022-08-17 09:30:54,2022-08-17 09:31:03,0.027,0.321,19.5,537.221,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","OWC","TR",64,"2022_08_17_OWC_TR_64_1",2022-08-17 09:34:28.5,NA,NA,NA,NA,NA,138.233414473322,1.33975254164409,0.0837500768565032,3547.67545734285,3.20282457117154,2.65235234810205e-14,0.914256619044002,3.20282457117154,138.456562411624,0.925849608217744,3.11088427023756,138.253997609904,TRUE,1.33035686464869,0.0846143731464047,3.92317647440521,2022-08-17 09:34:16,2022-08-17 09:34:41,0.0424509803921569,0.501549019607843,19.5,458.88,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","OWC","TR",64,"2022_08_17_OWC_TR_64_2",2022-08-17 09:36:36.5,47.2364984280379,0.91024347829911,1.11084914066182e-05,0.920815733214792,2.12645901879051,48.3300842412718,2.24684561316485,0.247273147719847,3509.25648714372,7.32905262765336,1.72719855614644e-05,0.911665017345161,2.24596989975839,48.84737057313,0.937643691745883,2.17894934182919,48.3768519228427,TRUE,2.27828389843656,0.254935377942391,2.284799610246,2022-08-17 09:36:32,2022-08-17 09:36:41,0.0436571428571429,0.501,19.5,456.871,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","OWC","UP",50,"2022_08_17_OWC_UP_50_1",2022-08-17 10:00:50.5,NA,NA,NA,NA,NA,55.846330468455,7.77129274866242,0.36007267936079,3637.29702833527,10.6723744213637,2.23751416598116e-08,0.983115495110567,3.27052252550258,56.6211550216252,0.987770160988345,3.21405066089512,57.2758451553264,TRUE,7.46009916647755,0.233419316964746,1.06359679449541,2022-08-17 10:00:46,2022-08-17 10:00:55,0.009,0.158,19.9,467.645,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","OWC","UP",50,"2022_08_17_OWC_UP_50_2",2022-08-17 10:02:50.5,55.6497967393816,2.25085028757305,1.47574271889775e-08,0.984781463245872,3.23854151712584,54.9704040649583,8.11654636920819,0.344643165203508,3458.74654347838,10.2150513261526,1.12411878334806e-08,0.985781059118512,3.13037700349704,57.8261507797211,0.987318431854167,3.41364903594037,54.9802706395938,TRUE,8.12179886292662,0.369591781213565,3.50521114430722,2022-08-17 10:02:46,2022-08-17 10:02:55,0.009,0.158,19.9,446.637,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","OWC","UP",51,"2022_08_17_OWC_UP_51_1",2022-08-17 10:05:49.5,60.9001436504201,1.08037049853993,0.000128082566023341,0.855141837191834,4.21074850887718,61.6880103643285,3.16365027534208,0.482214913342657,3262.37538359447,14.2926092473727,0.000176491761001382,0.8432673092554,4.37993445939896,63.6490105590606,0.872177604273497,4.56731181082483,62.4628404297585,TRUE,2.86846806489669,0.535598867969684,2.47443627514043,2022-08-17 10:05:45,2022-08-17 10:05:54,0.013,0.211,20.1,418.281,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","OWC","UP",51,"2022_08_17_OWC_UP_51_2",2022-08-17 10:07:49.5,NA,NA,NA,NA,NA,54.7314490883684,3.65935962714931,0.340549956237743,3396.44029911452,10.093730656267,4.95025953667216e-06,0.935204053165722,3.09319858677326,52.1570332093179,0.966424337819467,2.5710797301585,54.760452626976,TRUE,3.61923071302611,0.364330287499514,3.25621143609067,2022-08-17 10:07:45,2022-08-17 10:07:54,0.014,0.211,20.1,439.203,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","OWC","UP",52,"2022_08_17_OWC_UP_52_1",2022-08-17 10:11:07.5,61.3154670436773,2.00690706389117,2.18650777793804e-05,0.906354932140613,4.29910385272251,62.6451954392456,4.13416861376829,0.505854534497476,3279.49633567937,14.9932758144427,3.74350630040766e-05,0.893036826600564,4.59465198147932,61.4649941253501,0.936282167401992,4.09482501472785,62.7205388317464,TRUE,4.01941516971361,0.53944541603806,4.06744654487096,2022-08-17 10:11:03,2022-08-17 10:11:12,0.017,0.19,19.9,424.938,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","OWC","UP",52,"2022_08_17_OWC_UP_52_2",2022-08-17 10:13:07.5,55.4207158654298,1.37189448345024,6.44313140255444e-06,0.93082274861618,3.20165875270557,55.7807672824613,3.65218237761866,0.358894236375625,3539.10442416484,10.6374459597147,7.44925816181381e-06,0.928286629180874,3.25981878553863,50.8954618276904,0.970507185200039,2.4139088669137,55.7807672824616,TRUE,3.65218237761866,0.358894236375625,3.97270567941201,2022-08-17 10:13:03,2022-08-17 10:13:12,0.017,0.188,19.9,456.036,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Aug","OWC","UP",55,"2022_08_17_OWC_UP_55_1",2022-08-17 09:55:28.5,NA,NA,NA,NA,NA,62.3407148969902,1.93117568204964,0.498211716200389,3626.52870193473,14.7667464964012,0.00469986109495803,0.652552208440562,4.52523263690888,61.5300154241488,0.785234987279363,4.10815922020779,62.3407148969903,TRUE,1.93117568204964,0.498211716200389,5.97505283865622,2022-08-17 09:55:24,2022-08-17 09:55:33,0.021,0.29,19.9,467.843,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","OWC","UP",55,"2022_08_17_OWC_UP_55_2",2022-08-17 09:57:23.5,NA,NA,NA,NA,NA,63.0126631222671,-1.47814019523159,0.515234703024977,3720.47478823512,15.2712993258035,0.0208651860503011,0.507097848152441,4.67985159317066,64.4287676089853,0.619334465238798,4.74889832291178,63.0547821321366,TRUE,-1.38387972186627,0.593261073544868,4.31912666917029,2022-08-17 09:57:19,2022-08-17 09:57:28,0.021,0.29,19.9,463.773,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
1,"Aug","OWC","UP",56,"2022_08_17_OWC_UP_56_1",2022-08-17 09:50:52.5,61.0206961698419,2.66964595675795,1.48976995648576e-06,0.951923434198082,4.23620597290543,63.0611176123878,5.83623422734204,0.516484488097506,4132.21112825243,15.3083423312988,3.38499018574773e-06,0.941041311414968,4.69120332982282,52.0426136382957,0.986868858697919,2.55641263324648,63.2088004788346,TRUE,5.66645906926276,0.600955697146245,3.37686536531076,2022-08-17 09:50:48,2022-08-17 09:50:57,0.014,0.198,19.9,534.176,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Aug","OWC","UP",56,"2022_08_17_OWC_UP_56_2",2022-08-17 09:52:53.5,NA,NA,NA,NA,NA,56.8753829157311,4.5864765091556,0.37908426692909,3636.75272289717,11.2358683838427,2.01391480988217e-06,0.948180391164947,3.44320384500194,59.9426312985593,0.952795299955126,3.79470184903186,56.9775092767903,TRUE,4.69177328697837,0.428581031124321,2.96231584527527,2022-08-17 09:52:49,2022-08-17 09:52:58,0.014,0.201,19.9,468.713,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
