TIMESTAMP,Date,Time_start,Plot,Area,Chambers,Volume,Light,Site,Zone,Rep,Dead_band,Msmt_stop,Notes,SN,Gas,Temp
2023-02-10T12:26:29Z,2/10/2023,12:24:00,OWC_UP102,20.2683,NA,146.3751488,Dark,OWC,UP,102,0,300,,TG10-01448,CH4,3.32234375
2023-02-10T12:05:29Z,2/10/2023,12:03:00,OWC_UP103,20.2683,NA,146.3751488,Dark,OWC,UP,103,0,300,,TG10-01448,CH4,3.32234375
2023-02-10T11:45:09Z,2/10/2023,11:42:40,OWC_UP104,20.2683,NA,146.3751488,Dark,OWC,UP,104,0,260,,TG10-01448,CH4,3.32234375
2023-02-10T11:51:09Z,2/10/2023,11:48:40,OWC_UP105,20.2683,NA,146.3751488,Dark,OWC,UP,105,0,240,,TG10-01448,CH4,3.32234375
2023-02-10T11:35:09Z,2/10/2023,11:32:40,OWC_UP106,20.2683,NA,146.3751488,Dark,OWC,UP,106,0,300,,TG10-01448,CH4,3.32234375
2023-02-10T12:20:39Z,2/10/2023,12:18:10,OWC_UP107,20.2683,NA,146.3751488,Dark,OWC,UP,107,0,240,,TG10-01448,CH4,3.32234375
2023-02-10T11:59:09Z,2/10/2023,11:56:40,OWC_UP108,20.2683,NA,146.3751488,Dark,OWC,UP,108,0,240,,TG10-01448,CH4,3.32234375
2023-02-24T12:05:59Z,2/24/2023,12:03:30,PTR_UP1,20.2683,NA,146.3751488,Dark,PTR,UP,1,0,180,,TG10-01448,CH4,-1.033875
2023-02-24T12:12:29Z,2/24/2023,12:10:00,PTR_UP2,20.2683,NA,146.3751488,Dark,PTR,UP,2,0,300,,TG10-01448,CH4,-1.033875
2023-02-24T12:19:29Z,2/24/2023,12:17:00,PTR_UP3,20.2683,NA,146.3751488,Dark,PTR,UP,3,0,200,,TG10-01448,CH4,-1.033875
2023-02-24T12:34:59Z,2/24/2023,12:32:30,PTR_UP3b,20.2683,NA,146.3751488,Dark,PTR,UP,3,0,180,,TG10-01448,CH4,-1.033875
2023-02-24T12:34:59Z,2/24/2023,12:32:30,PTR_UP4,20.2683,NA,146.3751488,Dark,PTR,UP,4,0,300,,TG10-01448,CH4,-1.033875
2023-02-24T11:48:29Z,2/24/2023,11:46:00,PTR_UP7,20.2683,NA,146.3751488,Dark,PTR,UP,7,0,300,,TG10-01448,CH4,-1.033875
2023-02-24T11:57:29Z,2/24/2023,11:55:00,PTR_UP550,20.2683,NA,146.3751488,Dark,PTR,UP,550,0,300,,TG10-01448,CH4,-1.033875
2023-02-24T10:36:29Z,2/24/2023,10:34:00,PTR_TR012,20.2683,NA,146.3751488,Dark,PTR,TR,551,0,300,,TG10-01448,CH4,-1.033875
2023-02-24T10:45:29Z,2/24/2023,10:43:00,PTR_TR551,20.2683,NA,146.3751488,Dark,PTR,TR,551,0,300,,TG10-01448,CH4,-1.033875
2023-02-24T10:54:29Z,2/24/2023,10:52:00,PTR_TR552,20.2683,NA,146.3751488,Dark,PTR,TR,552,0,240,,TG10-01448,CH4,-1.033875
2023-02-24T11:05:29Z,2/24/2023,11:03:00,PTR_TR553,20.2683,NA,146.3751488,Dark,PTR,TR,553,0,300,,TG10-01448,CH4,-1.033875
2023-02-24T11:12:29Z,2/24/2023,11:10:00,PTR_TR554,20.2683,NA,146.3751488,Dark,PTR,TR,554,0,300,,TG10-01448,CH4,-1.033875
2023-02-24T11:18:29Z,2/24/2023,11:16:00,PTR_TR555,20.2683,NA,146.3751488,Dark,PTR,TR,555,0,240,,TG10-01448,CH4,-1.033875
2023-02-24T11:23:59Z,2/24/2023,11:21:30,PTR_TR556,20.2683,NA,146.3751488,Dark,PTR,TR,556,0,270,,TG10-01448,CH4,-1.033875
2023-02-24T11:33:29Z,2/24/2023,11:31:00,PTR_TR557,20.2683,NA,146.3751488,Dark,PTR,TR,557,0,300,,TG10-01448,CH4,-1.033875
2023-02-24T11:40:59Z,2/24/2023,11:38:30,PTR_TR12b,20.2683,NA,146.3751488,Dark,PTR,TR,551,0,300,,TG10-01448,CH4,-1.033875
2023-02-24T12:28:29Z,2/24/2023,12:26:00,PTR_UP3,20.2683,NA,146.3751488,Dark,PTR,UP,3,0,240,,TG10-01448,CH4,-1.033875
2023-04-21T13:03:28Z,4/21/2023,13:01:00,OWC_UP101,20.2683,NA,146.3751488,Dark,OWC,UP,101,50,250,,TG10-01448,CH4,12.10691026
2023-04-21T12:54:59Z,4/21/2023,12:52:30,OWC_UP102,20.2683,NA,146.3751488,Dark,OWC,UP,102,0,250,,TG10-01448,CH4,12.10691026
2023-04-21T12:07:39Z,4/21/2023,12:05:10,OWC_UP103,20.2683,NA,146.3751488,Dark,OWC,UP,103,0,230,,TG10-01448,CH4,12.10691026
2023-04-21T12:26:29Z,4/21/2023,12:24:00,OWC_UP104,20.2683,NA,146.3751488,Dark,OWC,UP,104,0,300,,TG10-01448,CH4,12.10691026
2023-04-21T12:34:29Z,4/21/2023,12:32:00,OWC_UP105,20.2683,NA,146.3751488,Dark,OWC,UP,105,20,180,,TG10-01448,CH4,12.10691026
2023-04-21T12:41:29Z,4/21/2023,12:39:00,OWC_UP106,20.2683,NA,146.3751488,Dark,OWC,UP,106,20,180,,TG10-01448,CH4,12.10691026
2023-04-21T11:58:29Z,4/21/2023,11:56:00,OWC_UP107,20.2683,NA,146.3751488,Dark,OWC,UP,107,50,180,,TG10-01448,CH4,12.10691026
2023-04-21T12:01:29Z,4/21/2023,11:59:00,OWC_UP107B,20.2683,NA,146.3751488,Dark,OWC,UP,107,0,200,,TG10-01448,CH4,12.10691026
2023-04-21T12:17:29Z,4/21/2023,12:15:00,OWC_UP108,20.2683,NA,146.3751488,Dark,OWC,UP,108,25,300,,TG10-01448,CH4,12.10691026
2023-04-21T10:58:29Z,4/21/2023,10:56:00,OWC_TR120,20.2683,NA,146.3751488,Dark,OWC,TR,120,50,300,,TG10-01448,CH4,12.10691026
2023-04-21T11:26:29Z,4/21/2023,11:24:00,OWC_TR122,20.2683,NA,146.3751488,Dark,OWC,TR,122,25,300,,TG10-01448,CH4,12.10691026
2023-04-21T11:33:59Z,4/21/2023,11:31:30,OWC_TR122B,20.2683,NA,146.3751488,Dark,OWC,TR,122,0,210,,TG10-01448,CH4,12.10691026
2023-04-21T10:49:29Z,4/21/2023,10:47:00,OWC_TR121,20.2683,NA,146.3751488,Dark,OWC,TR,121,0,300,,TG10-01448,CH4,12.10691026
2023-04-21T11:33:59Z,4/21/2023,11:31:30,OWC_TR123,20.2683,NA,146.3751488,Dark,OWC,TR,123,0,230,,TG10-01448,CH4,12.10691026
2023-04-21T11:19:39Z,4/21/2023,11:17:10,OWC_TR124,20.2683,NA,146.3751488,Dark,OWC,TR,124,0,250,,TG10-01448,CH4,12.10691026
2023-04-21T11:13:19Z,4/21/2023,11:10:50,OWC_TR126,20.2683,NA,146.3751488,Dark,OWC,TR,126,0,180,,TG10-01448,CH4,12.10691026
2023-04-21T11:40:19Z,4/21/2023,11:37:50,OWC_TR127,20.2683,NA,146.3751488,Dark,OWC,TR,127,0,200,,TG10-01448,CH4,12.10691026
2023-04-21T11:05:59Z,4/21/2023,11:03:30,OWC_TR128,20.2683,NA,146.3751488,Dark,OWC,TR,128,0,250,,TG10-01448,CH4,12.10691026
2023-05-10T12:38:29Z,5/10/2023,12:36:00,OWC_UP101,20.2683,NA,146.3751488,Dark,OWC,UP,101,0,300,,TG10-01448,CH4,11.17880208
2023-05-10T12:33:14Z,5/10/2023,12:30:45,OWC_UP102,20.2683,NA,146.3751488,Dark,OWC,UP,102,0,175,,TG10-01448,CH4,11.17880208
2023-05-10T11:30:29Z,5/10/2023,11:28:00,OWC_UP103,20.2683,NA,146.3751488,Dark,OWC,UP,103,0,180,,TG10-01448,CH4,11.17880208
2023-05-10T11:48:04Z,5/10/2023,11:45:35,OWC_UP104,20.2683,NA,146.3751488,Dark,OWC,UP,104,0,180,,TG10-01448,CH4,11.17880208
2023-05-10T11:52:29Z,5/10/2023,11:50:00,OWC_UP106,20.2683,NA,146.3751488,Dark,OWC,UP,106,0,175,,TG10-01448,CH4,11.17880208
2023-05-10T11:42:49Z,5/10/2023,11:40:20,OWC_UP105,20.2683,NA,146.3751488,Dark,OWC,UP,105,0,190,,TG10-01448,CH4,11.17880208
2023-05-10T11:24:59Z,5/10/2023,11:22:30,OWC_UP107,20.2683,NA,146.3751488,Dark,OWC,UP,107,0,210,,TG10-01448,CH4,11.17880208
2023-05-10T11:36:29Z,5/10/2023,11:34:00,OWC_UP108,20.2683,NA,146.3751488,Dark,OWC,UP,108,0,180,,TG10-01448,CH4,11.17880208
2023-06-22T14:32:59Z,6/22/2023,14:30:30,OWC_UP101,20.2683,NA,146.3751488,Dark,OWC,UP,101,0,180,,TG10-01448,CH4,18.6340625
2023-06-22T14:22:59Z,6/22/2023,14:20:30,OWC_UP102,20.2683,NA,146.3751488,Dark,OWC,UP,102,0,250,,TG10-01448,CH4,18.6340625
2023-06-22T14:08:59Z,6/22/2023,14:06:30,OWC_UP103,20.2683,NA,146.3751488,Dark,OWC,UP,103,0,300,,TG10-01448,CH4,18.6340625
2023-06-22T12:46:49Z,6/22/2023,12:44:20,OWC_UP104,20.2683,NA,146.3751488,Dark,OWC,UP,104,0,220,,TG10-01448,CH4,18.6340625
2023-06-22T13:08:29Z,6/22/2023,13:06:00,OWC_UP105,20.2683,NA,146.3751488,Dark,OWC,UP,105,0,280,,TG10-01448,CH4,18.6340625
2023-06-22T13:20:29Z,6/22/2023,13:18:00,OWC_UP106,20.2683,NA,146.3751488,Dark,OWC,UP,106,0,290,,TG10-01448,CH4,18.6340625
2023-06-22T13:59:59Z,6/22/2023,13:57:30,OWC_UP107,20.2683,NA,146.3751488,Dark,OWC,UP,107,0,250,,TG10-01448,CH4,18.6340625
2023-06-22T13:29:09Z,6/22/2023,13:26:40,OWC_UP108,20.2683,NA,146.3751488,Dark,OWC,UP,108,25,300,,TG10-01448,CH4,18.6340625
2023-06-22T11:15:29Z,6/22/2023,11:13:00,OWC_TR120,20.2683,NA,146.3751488,Dark,OWC,TR,120,0,180,,TG10-01448,CH4,18.6340625
2023-06-22T10:51:19Z,6/22/2023,10:48:50,OWC_TR121,20.2683,NA,146.3751488,Dark,OWC,TR,121,0,300,,TG10-01448,CH4,18.6340625
2023-06-22T11:44:49Z,6/22/2023,11:42:20,OWC_TR122,20.2683,NA,146.3751488,Dark,OWC,TR,122,0,250,,TG10-01448,CH4,18.6340625
2023-06-22T11:53:29Z,6/22/2023,11:51:00,OWC_TR123,20.2683,NA,146.3751488,Dark,OWC,TR,123,0,300,,TG10-01448,CH4,18.6340625
2023-06-22T11:23:39Z,6/22/2023,11:21:10,OWC_TR124,20.2683,NA,146.3751488,Dark,OWC,TR,124,0,210,,TG10-01448,CH4,18.6340625
2023-06-22T11:23:39Z,6/22/2023,11:21:10,OWC_TR126,20.2683,NA,146.3751488,Dark,OWC,TR,126,0,210,,TG10-01448,CH4,18.6340625
2023-06-22T11:35:39Z,6/22/2023,11:33:10,OWC_TR127,20.2683,NA,146.3751488,Dark,OWC,TR,127,0,260,,TG10-01448,CH4,18.6340625
2023-06-22T11:05:59Z,6/22/2023,11:03:30,OWC_TR128,20.2683,NA,146.3751488,Dark,OWC,TR,128,0,270,,TG10-01448,CH4,18.6340625
2023-06-29T09:37:49Z,6/29/2023,9:35:20,CRC_UP301,20.2683,NA,146.3751488,Dark,CRC,UP,301,0,240,,TG10-01448,CH4,22.44552083
2023-06-29T09:45:59Z,6/29/2023,9:43:30,CRC_UP302,20.2683,NA,146.3751488,Dark,CRC,UP,302,0,180,,TG10-01448,CH4,22.44552083
2023-06-29T10:01:39Z,6/29/2023,9:59:10,CRC_UP304,20.2683,NA,146.3751488,Dark,CRC,UP,304,0,230,,TG10-01448,CH4,22.44552083
2023-06-29T10:12:49Z,6/29/2023,10:10:20,CRC_UP305,20.2683,NA,146.3751488,Dark,CRC,UP,305,0,280,,TG10-01448,CH4,22.44552083
2023-06-29T10:21:59Z,6/29/2023,10:19:30,CRC_UP306,20.2683,NA,146.3751488,Dark,CRC,UP,306,0,110,,TG10-01448,CH4,22.44552083
2023-06-29T10:30:29Z,6/29/2023,10:28:00,CRC_UP307,20.2683,NA,146.3751488,Dark,CRC,UP,307,0,300,,TG10-01448,CH4,22.44552083
2023-06-29T10:40:29Z,6/29/2023,10:38:00,CRC_UP308,20.2683,NA,146.3751488,Dark,CRC,UP,308,0,160,,TG10-01448,CH4,22.44552083
2023-06-29T11:49:09Z,6/29/2023,11:46:40,CRC_TR309,20.2683,NA,146.3751488,Dark,CRC,TR,309,0,210,,TG10-01448,CH4,22.44552083
2023-06-29T11:39:29Z,6/29/2023,11:37:00,CRC_TR327,20.2683,NA,146.3751488,Dark,CRC,TR,327,0,300,,TG10-01448,CH4,22.44552083
2023-06-29T12:11:49Z,6/29/2023,12:09:20,CRC_TR311,20.2683,NA,146.3751488,Dark,CRC,TR,311,0,100,,TG10-01448,CH4,22.44552083
2023-06-29T11:31:49Z,6/29/2023,11:29:20,CRC_TR313,20.2683,NA,146.3751488,Dark,CRC,TR,313,0,240,,TG10-01448,CH4,22.44552083
2023-06-29T11:15:09Z,6/29/2023,11:12:40,CRC_TR314,20.2683,NA,146.3751488,Dark,CRC,TR,314,0,200,,TG10-01448,CH4,22.44552083
2023-06-29T11:22:49Z,6/29/2023,11:20:20,CRC_TR315,20.2683,NA,146.3751488,Dark,CRC,TR,315,0,160,,TG10-01448,CH4,22.44552083
2023-06-29T11:57:49Z,6/29/2023,11:55:20,CRC_TR316,20.2683,NA,146.3751488,Dark,CRC,TR,316,0,180,,TG10-01448,CH4,22.44552083
2023-06-29T12:03:49Z,6/29/2023,12:01:20,CRC_TR316B,20.2683,NA,146.3751488,Dark,CRC,TR,316,0,240,,TG10-01448,CH4,22.44552083
2023-06-29T12:03:29Z,6/29/2023,12:01:00,CRC_TR316c,20.2683,NA,146.3751488,Dark,CRC,TR,316,25,300,,TG10-01448,CH4,22.44552083
2023-07-13T10:43:29Z,7/13/2023,10:41:00,CRC_TR309,20.2683,NA,146.3751488,Dark,CRC,TR,309,0,250,,TG10-01448,CH4,21.61625
2023-07-13T10:50:19Z,7/13/2023,10:47:50,CRC_TR327,20.2683,NA,146.3751488,Dark,CRC,TR,327,0,170,,TG10-01448,CH4,21.61625
2023-07-13T10:35:29Z,7/13/2023,10:33:00,CRC_TR311,20.2683,NA,146.3751488,Dark,CRC,TR,311,0,180,,TG10-01448,CH4,21.61625
2023-07-13T11:01:59Z,7/13/2023,10:59:30,CRC_TR313,20.2683,NA,146.3751488,Dark,CRC,TR,313,0,250,,TG10-01448,CH4,21.61625
2023-07-13T10:16:59Z,7/13/2023,10:14:30,CRC_TR314,20.2683,NA,146.3751488,Dark,CRC,TR,314,0,200,,TG10-01448,CH4,21.61625
2023-07-13T10:23:59Z,7/13/2023,10:21:30,CRC_TR315,20.2683,NA,146.3751488,Dark,CRC,TR,315,0,200,,TG10-01448,CH4,21.61625
2023-07-13T11:09:09Z,7/13/2023,11:06:40,CRC_TR316,20.2683,NA,146.3751488,Dark,CRC,TR,316,0,240,,TG10-01448,CH4,21.61625
2023-07-13T10:55:09Z,7/13/2023,10:52:40,CRC_TR327b,20.2683,NA,146.3751488,Dark,CRC,TR,327,0,180,,TG10-01448,CH4,21.61625
2023-07-27T12:43:59Z,7/27/2023,12:41:30,PTR_UP1,20.2683,NA,146.3751488,Dark,PTR,UP,1,0,200,,TG10-01448,CH4,23.39114583
2023-07-27T12:56:59Z,7/27/2023,12:54:30,PTR_UP2,20.2683,NA,146.3751488,Dark,PTR,UP,2,0,200,,TG10-01448,CH4,23.39114583
2023-07-27T13:01:59Z,7/27/2023,12:59:30,PTR_UP3,20.2683,NA,146.3751488,Dark,PTR,UP,3,0,200,,TG10-01448,CH4,23.39114583
2023-07-27T13:06:39Z,7/27/2023,13:04:10,PTR_UP4,20.2683,NA,146.3751488,Dark,PTR,UP,4,0,220,,TG10-01448,CH4,23.39114583
2023-07-27T10:18:59Z,7/27/2023,10:16:30,PTR_UP5,20.2683,NA,146.3751488,Dark,PTR,UP,5,0,220,,TG10-01448,CH4,23.39114583
2023-07-27T10:18:59Z,7/27/2023,10:16:30,PTR_TR6,20.2683,NA,146.3751488,Dark,PTR,TR,12,0,210,,TG10-01448,CH4,23.39114583
2023-07-27T12:50:59Z,7/27/2023,12:48:30,PTR_UP7,20.2683,NA,146.3751488,Dark,PTR,UP,7,0,200,,TG10-01448,CH4,23.39114583
2023-07-27T10:43:49Z,7/27/2023,10:41:20,PTR_UP8,20.2683,NA,146.3751488,Dark,PTR,UP,550,0,200,,TG10-01448,CH4,23.39114583
2023-07-27T10:37:59Z,7/27/2023,10:35:30,PTR_TR1,20.2683,NA,146.3751488,Dark,PTR,TR,556,0,200,,TG10-01448,CH4,23.39114583
2023-07-27T10:43:49Z,7/27/2023,10:41:20,PTR_TR2,20.2683,NA,146.3751488,Dark,PTR,TR,555,0,210,,TG10-01448,CH4,23.39114583
2023-07-27T10:47:49Z,7/27/2023,10:45:20,PTR_TR3,20.2683,NA,146.3751488,Dark,PTR,TR,554,50,240,,TG10-01448,CH4,23.39114583
2023-07-27T11:04:29Z,7/27/2023,11:02:00,PTR_UP6,20.2683,NA,146.3751488,Dark,PTR,UP,6,0,290,,TG10-01448,CH4,23.39114583
2023-07-27T11:06:29Z,7/27/2023,11:04:00,PTR_UP6B,20.2683,NA,146.3751488,Dark,PTR,UP,6,0,200,,TG10-01448,CH4,23.39114583
2023-07-27T10:24:29Z,7/27/2023,10:22:00,PTR_TR7,20.2683,NA,146.3751488,Dark,PTR,TR,551,20,210,,TG10-01448,CH4,23.39114583
2023-07-27T10:29:59Z,7/27/2023,10:27:30,PTR_TR7b,20.2683,NA,146.3751488,Dark,PTR,TR,551,10,180,,TG10-01448,CH4,23.39114583
2023-01-20T12:08:29Z,1/20/2023,12:06:00,CRC_Tr1,20.2683,NA,146.3751488,Dark,CRC,TR,309,0,300,,TG10-01448,CH4,2.40440625
2023-01-20T12:18:29Z,1/20/2023,12:16:00,CRC_Tr327,20.2683,NA,146.3751488,Dark,CRC,TR,327,0,180,,TG10-01448,CH4,2.40440625
2023-01-20T12:15:29Z,1/20/2023,12:13:00,CRC_Tr311,20.2683,NA,146.3751488,Dark,CRC,TR,311,0,240,,TG10-01448,CH4,2.40440625
2023-01-20T12:07:29Z,1/20/2023,12:05:00,CRC_Tr312,20.2683,NA,146.3751488,Dark,CRC,TR,312,0,300,,TG10-01448,CH4,2.40440625
2023-01-20T12:23:29Z,1/20/2023,12:21:00,CRC_Tr313,20.2683,NA,146.3751488,Dark,CRC,TR,313,0,300,,TG10-01448,CH4,2.40440625
2023-01-20T11:42:29Z,1/20/2023,11:40:00,CRC_Tr314,20.2683,NA,146.3751488,Dark,CRC,TR,314,0,180,,TG10-01448,CH4,2.40440625
2023-01-20T11:55:29Z,1/20/2023,11:53:00,CRC_Tr315,20.2683,NA,146.3751488,Dark,CRC,TR,315,0,300,,TG10-01448,CH4,2.40440625
2023-01-20T12:31:59Z,1/20/2023,12:29:30,CRC_Tr316,20.2683,NA,146.3751488,Dark,CRC,TR,316,10,180,,TG10-01448,CH4,2.40440625
2023-07-25T15:20:49Z,7/25/2023,15:18:20,OWC_UP101,20.2683,NA,146.3751488,Dark,OWC,UP,101,0,210,,TG10-01448,CH4,21.94916667
2023-07-25T15:27:49Z,7/25/2023,15:25:20,OWC_UP102,20.2683,NA,146.3751488,Dark,OWC,UP,102,0,160,,TG10-01448,CH4,21.94916667
2023-07-25T15:39:29Z,7/25/2023,15:37:00,OWC_UP103,20.2683,NA,146.3751488,Dark,OWC,UP,103,10,210,,TG10-01448,CH4,21.94916667
2023-07-25T15:53:29Z,7/25/2023,15:51:00,OWC_UP104,20.2683,NA,146.3751488,Dark,OWC,UP,104,0,210,,TG10-01448,CH4,21.94916667
2023-07-25T15:59:59Z,7/25/2023,15:57:30,OWC_UP105,20.2683,NA,146.3751488,Dark,OWC,UP,105,0,180,,TG10-01448,CH4,21.94916667
2023-07-25T16:08:59Z,7/25/2023,16:06:30,OWC_UP106,20.2683,NA,146.3751488,Dark,OWC,UP,106,0,180,,TG10-01448,CH4,21.94916667
2023-07-25T15:33:59Z,7/25/2023,15:31:30,OWC_UP107,20.2683,NA,146.3751488,Dark,OWC,UP,107,0,180,,TG10-01448,CH4,21.94916667
2023-07-25T15:47:59Z,7/25/2023,15:45:30,OWC_UP108,20.2683,NA,146.3751488,Dark,OWC,UP,108,0,180,,TG10-01448,CH4,21.94916667
2023-03-28T14:53:59Z,3/28/2023,14:51:30,OWC_UP102,20.2683,NA,146.3751488,Dark,OWC,UP,102,0,150,,TG10-01448,CH4,2.355822917
2023-03-28T13:12:29Z,3/28/2023,13:10:00,OWC_UP103,20.2683,NA,146.3751488,Dark,OWC,UP,103,0,300,,TG10-01448,CH4,2.355822917
2023-03-28T13:27:59Z,3/28/2023,13:25:30,OWC_UP104,20.2683,NA,146.3751488,Dark,OWC,UP,104,0,230,,TG10-01448,CH4,2.355822917
2023-03-28T13:38:59Z,3/28/2023,13:36:30,OWC_UP106,20.2683,NA,146.3751488,Dark,OWC,UP,106,0,180,,TG10-01448,CH4,2.355822917
2023-03-28T13:32:59Z,3/28/2023,13:30:30,OWC_UP105,20.2683,NA,146.3751488,Dark,OWC,UP,105,0,240,,TG10-01448,CH4,2.355822917
2023-03-28T13:02:29Z,3/28/2023,13:00:00,OWC_UP107,20.2683,NA,146.3751488,Dark,OWC,UP,107,0,300,,TG10-01448,CH4,2.355822917
2023-03-28T13:19:59Z,3/28/2023,13:17:30,OWC_UP108,20.2683,NA,146.3751488,Dark,OWC,UP,108,0,300,,TG10-01448,CH4,2.355822917
2023-03-28T14:10:29Z,3/28/2023,14:08:00,OWC_TR120,20.2683,NA,146.3751488,Dark,OWC,TR,120,0,210,,TG10-01448,CH4,2.355822917
2023-03-28T14:23:59Z,3/28/2023,14:21:30,OWC_TR122,20.2683,NA,146.3751488,Dark,OWC,TR,122,0,190,,TG10-01448,CH4,2.355822917
2023-03-28T14:17:29Z,3/28/2023,14:15:00,OWC_TR123,20.2683,NA,146.3751488,Dark,OWC,TR,123,0,240,,TG10-01448,CH4,2.355822917
2023-03-28T14:28:59Z,3/28/2023,14:26:30,OWC_TR124,20.2683,NA,146.3751488,Dark,OWC,TR,124,0,190,,TG10-01448,CH4,2.355822917
2023-03-28T14:42:59Z,3/28/2023,14:40:30,OWC_TR121,20.2683,NA,146.3751488,Dark,OWC,TR,121,0,180,,TG10-01448,CH4,2.355822917
2023-03-28T13:44:59Z,3/28/2023,13:42:30,OWC_TR126,20.2683,NA,146.3751488,Dark,OWC,TR,126,0,240,,TG10-01448,CH4,2.355822917
2023-03-28T14:00:59Z,3/28/2023,13:58:30,OWC_TR127,20.2683,NA,146.3751488,Dark,OWC,TR,127,0,300,,TG10-01448,CH4,2.355822917
2023-03-28T13:54:29Z,3/28/2023,13:52:00,OWC_TR128,20.2683,NA,146.3751488,Dark,OWC,TR,128,0,270,,TG10-01448,CH4,2.355822917
