"RepNumber","Month","Site","Zone","Replicate","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","soilp_c","soilp_m","soilp_t","drop_CO2"
1,"May","OWC","TR",58,"2023_05_10_OWC_TR_58_1",2023-05-10 13:04:42.5,234.723928952147,-0.782739141930827,1.31093620496523e-34,0.945895292497861,2.04980729798922,191.504847149232,-0.548061508062074,0.0119947989570979,15708.3203110933,0.421556465608718,1.18519246219431e-43,0.975697776938531,1.37378417610374,154.003573556705,0.988731336559012,0.954000015949531,191.55915035483,TRUE,-0.546811150011911,0.0111600375973973,1.40430781114904,2023-05-10 13:04:16,2023-05-10 13:05:09,0.001,0,16.2566666666667,FALSE
2,"May","OWC","TR",58,"2023_05_10_OWC_TR_58_2",2023-05-10 13:06:07.5,NA,NA,NA,NA,NA,173.528694326673,-0.155457494721331,0.010155620297433,15666.3040742114,0.356918645653217,6.63016954739939e-21,0.818385386713827,1.16314000034787,163.028747784493,0.861153444790307,1.03714820615707,175.269472989831,TRUE,-0.167897017111637,0.0085731669738617,0.968656025547373,2023-05-10 13:05:41,2023-05-10 13:06:34,0.001,0,16.03,FALSE
1,"May","OWC","TR",59,"2023_05_10_OWC_TR_59_1",2023-05-10 12:48:42.5,232.984256329277,-1.14504341169118,1.14849233124664e-38,0.962215254875288,2.01705334821266,229.390627995549,-0.641681755376843,0.0170349548841408,15635.3304668011,0.598692433149363,2.03308740691843e-39,0.964647935929197,1.95104157595118,165.047683739039,0.990028343671994,1.05671885611952,229.404368462827,TRUE,-0.641501217822777,0.0205842307317317,2.02548611248918,2023-05-10 12:48:16,2023-05-10 12:49:09,0.001,0,16.8,FALSE
2,"May","OWC","TR",59,"2023_05_10_OWC_TR_59_2",2023-05-10 12:50:07.5,NA,NA,NA,NA,NA,191.455137575422,-0.0633351051840208,0.0119892793353891,15538.4894033803,0.421362478846007,2.54305325397758e-06,0.349238096143892,1.37315200469439,164.486797396204,0.633258934616268,1.05124512671326,191.546120015035,TRUE,-0.0668832210168177,0.0132036839394189,1.52257723706109,2023-05-10 12:49:41,2023-05-10 12:50:34,0.001,0,16.715,FALSE
1,"May","OWC","TR",60,"2023_05_10_OWC_TR_60_1",2023-05-10 12:55:30.5,428.959514330859,2.21665008343506,1.34849960126662e-25,0.879972229939099,12.3817477199332,288.433376849932,2.24015077576106,0.0294283802016229,15671.0141174497,1.03425859747692,5.25243446947401e-55,0.991105907841509,3.37048108884151,268.906008844441,0.994247150750073,2.76438958873367,291.875652954774,TRUE,2.28672610631862,0.0239929982286355,1.97955187388902,2023-05-10 12:55:04,2023-05-10 12:55:57,0.001,0,16.7233333333333,FALSE
2,"May","OWC","TR",60,"2023_05_10_OWC_TR_60_2",2023-05-10 12:56:55.5,NA,NA,NA,NA,NA,218.642605228185,1.46674696478497,0.015421284620082,15724.161055955,0.541980091774771,5.32369500077793e-60,0.994284624402044,1.76622524996338,214.513519950366,0.995083379519591,1.67060475665244,218.756061376331,TRUE,1.46284727765506,0.0171440549976304,1.71783701795773,2023-05-10 12:56:29,2023-05-10 12:57:22,0.001,0,16.8,FALSE
1,"May","OWC","TR",61,"2023_05_10_OWC_TR_61_1",2023-05-10 13:00:18.5,494.196668352448,1.03458247508428,1.58090084981224e-75,0.96412473508899,2.55453414626609,414.112675347543,0.882527092871991,0.0113566680047825,15792.9280158618,0.406546508189339,1.37752158910848e-92,0.9833899212613,1.73820101622635,308.187588912749,0.99422789011051,1.03485984370458,414.119139522073,TRUE,0.881819757980575,0.0130029550054045,1.83789980181211,2023-05-10 12:59:53,2023-05-10 13:00:44,0.001,0,16.7983333333333,FALSE
2,"May","OWC","TR",61,"2023_05_10_OWC_TR_61_2",2023-05-10 13:01:42.5,249.154199294513,0.465239402123862,1.9918555719924e-27,0.897897636650274,2.34282953539429,172.349308876247,0.455916470270915,0.0100453218691092,15780.5948147998,0.353042214228841,1.66619038459341e-43,0.975377440223404,1.15050733880662,171.922232194884,0.977315538259697,1.12616934666703,172.630191038553,TRUE,0.450718250835908,0.00874217992136191,0.976043799105868,2023-05-10 13:01:16,2023-05-10 13:02:09,0.001,0,16.6133333333333,FALSE
1,"May","OWC","TR",63,"2023_05_10_OWC_TR_63_1",2023-05-10 12:43:34.5,236.45024085795,0.485289707936921,7.66361324923071e-32,0.930892664140588,2.08283543902403,225.222846937252,0.484645440684889,0.0163900892368705,15650.495964329,0.576028669960996,3.41857344776043e-34,0.943865747604503,1.87718404610833,198.339488654512,0.968315356112082,1.43824862619946,225.453730838108,TRUE,0.480086423072581,0.0142597836056194,1.63945755834956,2023-05-10 12:43:08,2023-05-10 12:44:01,0.001,0,16.15,FALSE
2,"May","OWC","TR",63,"2023_05_10_OWC_TR_63_2",2023-05-10 12:45:05,107.576976911216,0.127673575314961,1.0491889582301e-18,0.853572075546585,0.807350911859528,104.267483120157,0.154351164228696,0.00954673836578327,15664.1191434232,0.372567504012153,2.1529577456048e-19,0.864419121404485,0.776872250307915,107.807733692523,0.865861009476206,0.792296118984252,104.347240894793,TRUE,0.154079151261509,0.00953324048837115,0.606180740476229,2023-05-10 12:44:44,2023-05-10 12:45:26,0.001,0,16.6433333333333,FALSE
1,"May","OWC","TR",64,"2023_05_10_OWC_TR_64_b_1",2023-05-10 12:38:53.5,531.16453026978,6.61723326470433,2.05449274334972e-30,0.921588982012197,31.8987291462527,250.388428236581,7.17078958886235,0.0206908480433,12376.2110055725,0.727178571544061,3.83820967525285e-89,0.999567249094293,2.36975707002012,214.44463443704,0.999793466546482,1.66953953653014,250.837404910526,TRUE,7.16754356209924,0.0215373188662002,2.23595798511011,2023-05-10 12:38:27,2023-05-10 12:39:20,0.001,0,15.4,FALSE
2,"May","OWC","TR",64,"2023_05_10_OWC_TR_64_b_2",2023-05-10 12:40:18.5,532.073873772891,6.94960424620058,9.3517767974839e-31,0.923923447705697,32.1684454648345,262.551613999529,7.34122391077169,0.0231573811385417,12394.3943478846,0.813864724238742,3.94543799346403e-87,0.999482845111484,2.6522531875623,208.786074367887,0.999822563960137,1.58431761381803,263.048803158203,TRUE,7.328748465927,0.0243657997117756,2.46385219713324,2023-05-10 12:39:52,2023-05-10 12:40:45,0.001,0,15.4,FALSE
1,"Jun","OWC","TR",58,"2023_06_22_OWC_TR_58_1",2023-06-22 13:56:34,NA,NA,NA,NA,NA,198.905297543308,-0.0939978241981402,0.0155639130251308,15521.3979240317,0.562386586301947,2.03456013010543e-07,0.426734489882861,1.63606266524998,200.627806707096,0.45177143205882,1.63362349073253,199.13867584951,TRUE,-0.0912733004414612,0.00984964319285191,0.895403543920182,2023-06-22 13:56:09,2023-06-22 13:56:59,0.001,0,19.7,FALSE
2,"Jun","OWC","TR",58,"2023_06_22_OWC_TR_58_2",2023-06-22 13:57:57.5,250.485607483415,-0.15133559458653,0.000284852009951299,0.225559196560651,2.37189035564277,245.237828008843,-0.0925249062920682,0.0197272462020454,15511.2216659977,0.693312844581377,2.01508344334033e-05,0.29727887273504,2.25939415636773,246.505855097225,0.331946651996079,2.24658439475738,245.980498511902,TRUE,-0.106543368868906,0.0115324166184001,1.13982974227524,2023-06-22 13:57:31,2023-06-22 13:58:24,0.001,0,19.7,FALSE
1,"Jun","OWC","TR",60,"2023_06_22_OWC_TR_60_1",2023-06-22 13:51:22.5,200.434024332163,0.433801266930621,2.84858482700706e-24,0.865073234193349,1.49219273277105,171.276135628876,0.245509726130554,0.00994599791981583,15543.5802107412,0.349551480189516,2.2102831152413e-30,0.921368588750009,1.13913160251163,172.805560990569,0.924885030112004,1.13541802310766,171.334110259478,TRUE,0.24379198169439,0.00974352261966633,0.80165332539765,2023-06-22 13:50:56,2023-06-22 13:51:49,0.001,0,19.2733333333333,FALSE
2,"Jun","OWC","TR",60,"2023_06_22_OWC_TR_60_2",2023-06-22 13:52:48,335.338345443949,0.280921297613524,1.14069731219359e-61,0.929364507350629,1.15496301961143,333.453266791874,0.271453943228979,0.00726851218737622,15543.8072210439,0.257801739574988,4.52136264075467e-62,0.930609568313904,1.14473875039023,312.325600807795,0.945254480300841,1.02670922662494,334.333594093608,TRUE,0.264687251764765,0.00634884996346109,0.663009810939372,2023-06-22 13:52:22,2023-06-22 13:53:14,0.001,0,19.3566666666667,FALSE
1,"Jun","OWC","TR",61,"2023_06_22_OWC_TR_61_b_1",2023-06-22 13:46:40.5,261.901277787655,0.41307142577607,3.38687217550516e-28,0.90461042993,2.63633028501985,259.956176393665,0.512111945242095,0.0226075006799222,15569.8198677547,0.794539209615945,1.32523533737837e-28,0.90798525390136,2.58927446857736,245.904786002523,0.934131268776391,2.23411586006235,261.220005724634,TRUE,0.491306661669388,0.0196380605660403,2.3862426934779,2023-06-22 13:46:14,2023-06-22 13:47:07,0.001,0,19.1,FALSE
2,"Jun","OWC","TR",61,"2023_06_22_OWC_TR_61_b_2",2023-06-22 13:48:04.5,NA,NA,NA,NA,NA,197.881886911644,0.146298501179813,0.0127243795138765,15640.0610843647,0.447197529039002,6.75763544412487e-16,0.717686524106241,1.45734424473685,184.974915587061,0.793577299907568,1.27084253596082,198.460450423345,TRUE,0.154664921304981,0.0107029904534588,1.48803197617925,2023-06-22 13:47:38,2023-06-22 13:48:31,0.001,0,19.1,FALSE
1,"Jun","OWC","TR",63,"2023_06_22_OWC_TR_63_1",2023-06-22 14:02:19.5,564.9800774083,17.2713815787227,1.4511243293079e-34,0.945683684947105,43.6268631653104,469.526990291175,11.7311836887117,0.157394003611055,15996.127075755,5.53160249768251,1.55701303583752e-54,0.990726370064239,18.0265957226847,438.303556847141,0.995169794191354,13.2674764655196,471.450382544347,TRUE,11.5459643298931,0.131382935800184,13.6849914195204,2023-06-22 14:01:53,2023-06-22 14:02:46,0.001,0,19.9,FALSE
2,"Jun","OWC","TR",63,"2023_06_22_OWC_TR_63_2",2023-06-22 14:03:47,471.988971161832,8.00755769239692,5.02477501836958e-32,0.949006266945164,28.6997185657756,331.110581858715,8.78879965757382,0.0688575018502187,15748.4680476225,2.53560212588405,2.22894472074832e-61,0.997123329426767,6.81654490913969,320.864282278386,0.997849086218101,6.02383972465233,331.205514768272,TRUE,8.78473870414465,0.0691189963945919,6.60618737569734,2023-06-22 14:03:23,2023-06-22 14:04:11,0.001,0,19.9,FALSE
1,"Jun","OWC","TR",64,"2023_06_22_OWC_TR_64_1",2023-06-22 14:07:12.5,486.552634306268,23.165532419004,1.12187993318823e-51,0.988056328781338,21.1046429130484,547.428178143405,11.9323673030069,0.323778465569188,15962.120512397,11.379174096519,6.09047294943551e-39,0.963125272720325,37.082883519185,390.11286492048,0.998140689344723,8.49183871807839,549.364825430639,TRUE,11.5521097363279,0.275144624962217,38.3168756797374,2023-06-22 14:06:46,2023-06-22 14:07:39,0.001,0,19.76,FALSE
2,"Jun","OWC","TR",64,"2023_06_22_OWC_TR_64_2",2023-06-22 14:08:40.5,443.505882192789,5.54460571474691,5.74718065441735e-33,0.950408354670361,19.6196435440592,241.246390718862,5.97917635217265,0.025439688832969,15725.8153128197,0.927938586445935,3.85262039600295e-75,0.999131829756831,2.59590803158532,234.562096980246,0.999298863946319,2.38303108155423,242.280222889426,TRUE,5.95648295032067,0.0214961230753814,1.60568785708741,2023-06-22 14:08:16,2023-06-22 14:09:05,0.001,0,19.6733333333333,FALSE
1,"Jun","OWC","TR",65,"2023_06_22_OWC_TR_65_1",2023-06-22 14:34:45.5,NA,NA,NA,NA,NA,531.303020600061,13.3161079814703,0.278871895202554,17281.397010935,9.80093546541916,1.26312884392788e-44,0.977702059439207,31.9396596941399,481.200041400062,0.991812674396118,19.7372030333586,534.878949614415,TRUE,13.7765291575101,0.189577921513523,20.0381366097537,2023-06-22 14:34:19,2023-06-22 14:35:12,0.001,0,21.9,FALSE
2,"Jun","OWC","TR",65,"2023_06_22_OWC_TR_65_2",2023-06-22 14:36:14,NA,NA,NA,NA,NA,420.4369073492,11.4627212218223,0.218529472661107,16937.6191291076,8.20286405860488,5.30949254365396e-42,0.983907943254814,20.3220660338827,333.00187573886,0.997700021958067,7.85951875319889,420.949848110532,TRUE,11.4778346830001,0.202335194091352,19.6704288372274,2023-06-22 14:35:51,2023-06-22 14:36:37,0.001,0,21.7066666666667,FALSE
1,"Jun","OWC","TR",66,"2023_06_22_OWC_TR_66_b_1",2023-06-22 14:29:05.5,682.633304241471,49.671367589403,1.88058824527222e-35,0.949784956117985,129.678047135102,577.163571776395,36.3056021653255,0.426403999505353,18363.5782546447,14.9859421234009,1.62481094693022e-57,0.992878121912824,48.8367557674792,518.52465580655,0.997767344818457,27.8854100619871,581.975854451772,TRUE,35.499956567748,0.26828660942239,31.1819937854288,2023-06-22 14:28:39,2023-06-22 14:29:32,0.001,0,21.5,FALSE
2,"Jun","OWC","TR",66,"2023_06_22_OWC_TR_66_b_2",2023-06-22 14:30:30.5,672.511848496279,34.154046056094,1.04985561163078e-33,0.941393119033379,118.077080452568,537.376029651389,30.6353547003478,0.295002574873508,18029.5168199572,10.3678472022708,5.64908959337802e-62,0.995201338866264,33.7871331333377,477.97174732034,0.99851682720727,19.1559566946663,545.174420973343,TRUE,29.8959759608128,0.146771115208218,13.4244050891285,2023-06-22 14:30:04,2023-06-22 14:30:57,0.001,0,21.56,FALSE
1,"Jun","OWC","TR",68,"2023_06_22_OWC_TR_68_1",2023-06-22 14:39:13.5,828.28297712218,115.624426933056,8.09916869572824e-30,0.917348064706398,499.52762428664,631.846378567718,109.278914433429,0.707480125258553,18034.9001451779,24.864345134849,6.53218627313822e-71,0.997825228826373,81.0288696346146,626.394317300087,0.998174442755545,75.7089798194533,632.10611187925,TRUE,109.057782031565,0.706692391515102,74.5745268656491,2023-06-22 14:38:47,2023-06-22 14:39:40,0.000983333333333333,0,22.105,FALSE
2,"Jun","OWC","TR",68,"2023_06_22_OWC_TR_68_2",2023-06-22 14:40:39.5,776.462652012113,98.016439122031,2.51116117895486e-31,0.934923777118739,407.062425894707,608.607320014319,104.121384968557,0.748821733216739,21927.4405926754,26.8063538325989,2.18250984414899e-66,0.997420560599294,81.0424407520968,608.570063135482,0.997613250177772,79.5641963396883,608.82391780368,TRUE,104.36051555722,0.733398963779396,91.3696984855362,2023-06-22 14:40:14,2023-06-22 14:41:05,0.000433333333333333,0,22.4866666666667,FALSE
1,"Jun","OWC","TR",71,"2023_06_22_OWC_TR_71_1",2023-06-22 14:45:22.5,NA,NA,NA,NA,NA,633.139651241396,70.6232344318676,0.716002948231531,16603.0784148931,25.163879219776,8.11250562048196e-61,0.994683538319035,82.0050026550919,618.467785102837,0.996237691673506,70.3514194646807,633.827539396108,TRUE,71.1330111457147,0.673808501265532,81.9215296234524,2023-06-22 14:44:56,2023-06-22 14:45:49,0.001,0,22.4,FALSE
2,"Jun","OWC","TR",71,"2023_06_22_OWC_TR_71_2",2023-06-22 14:46:46.5,NA,NA,NA,NA,NA,567.136523629152,75.3668834050025,0.388597542954821,15959.7053944737,13.6572365521249,4.82215229838734e-76,0.998619481073329,44.5067197285725,559.145440474728,0.998894384308305,40.6184335445525,567.432625892918,TRUE,75.2314747577715,0.385191400190307,42.3924133049953,2023-06-22 14:46:20,2023-06-22 14:47:13,0.001,0,22.23,FALSE
1,"Jun","OWC","TR",72,"2023_06_22_OWC_TR_72_1",2023-06-22 14:49:23.5,NA,NA,NA,NA,NA,329.584076294792,2.01106993225073,0.0430767977362774,15751.7237655317,1.51393138546112,3.97261137033076e-44,0.97669784695423,4.93365693739294,306.146318409549,0.985980641364025,3.90257865484148,333.038122903002,TRUE,2.07557498349417,0.0327396641002904,3.66609819011791,2023-06-22 14:48:57,2023-06-22 14:49:50,0.001,0,22.4733333333333,FALSE
2,"Jun","OWC","TR",72,"2023_06_22_OWC_TR_72_2",2023-06-22 14:50:48.5,NA,NA,NA,NA,NA,272.123840610012,2.58308223079739,0.0253035650599368,15606.1229986088,0.889292225081867,1.3709933840274e-61,0.99503489293117,2.89805918404183,275.765232751987,0.995067756400423,2.94565493010439,272.585076090394,TRUE,2.59733004693583,0.0202602053627052,2.24676214969327,2023-06-22 14:50:22,2023-06-22 14:51:15,0.001,0,22.92,FALSE
1,"Jun","OWC","UP",50,"2023_06_22_OWC_UP_50_1",2023-06-22 12:59:20.5,249.987078332506,-1.00872193922665,4.87490232437245e-35,0.947913103718926,2.36096691523954,214.0454011391,-0.642553468431084,0.0147786263117911,15687.3791031111,0.519393905377968,1.4685446581336e-42,0.973228797090322,1.69262053030701,195.419133033153,0.982392554953799,1.39987901040085,215.281419541722,TRUE,-0.628609646067816,0.0123153768397675,1.14354997580283,2023-06-22 12:58:54,2023-06-22 12:59:47,0.001,0,20.8566666666667,FALSE
2,"Jun","OWC","UP",50,"2023_06_22_OWC_UP_50_2",2023-06-22 13:00:45.5,250.96462648861,-0.696284310689232,8.19401002542217e-31,0.92430859559915,2.38243391095318,165.714925716236,-0.540949998629713,0.00944681423584288,15696.6715007999,0.332007700568212,1.18640491419617e-48,0.984389145972081,1.08195926903076,163.687179587682,0.986037969821318,1.04349058814719,166.256997492422,TRUE,-0.53541811932527,0.00937885947432376,1.03296083344959,2023-06-22 13:00:19,2023-06-22 13:01:12,0.001,0,20.9,FALSE
1,"Jun","OWC","UP",51,"2023_06_22_OWC_UP_51_1",2023-06-22 13:09:38.5,NA,NA,NA,NA,NA,167.659264478629,-0.023135241389908,0.00961842666973141,15624.1860619461,0.338039008916381,0.0197522618249253,0.100120084832644,1.10161432510481,144.651478850924,0.454273928917607,0.874865551102865,167.785673513173,TRUE,-0.0260045353292602,0.0102932430230179,1.21687035850241,2023-06-22 13:09:12,2023-06-22 13:10:05,0.001,0,20.6833333333333,FALSE
2,"Jun","OWC","UP",51,"2023_06_22_OWC_UP_51_2",2023-06-22 13:11:03.5,NA,NA,NA,NA,NA,154.364407924984,-0.0915939031305245,0.00850437026178363,15635.8130532313,0.298885565536215,7.53271791752239e-15,0.690471674318242,0.974019600924794,135.45032870791,0.797505078260633,0.803417403508534,154.508716663651,TRUE,-0.0913032507471625,0.00850890629408263,0.993696476845419,2023-06-22 13:10:37,2023-06-22 13:11:30,0.001,0,20.5,FALSE
1,"Jun","OWC","UP",52,"2023_06_22_OWC_UP_52_1",2023-06-22 13:04:50.5,NA,NA,NA,NA,NA,146.540856783718,-0.31711638092839,0.00880706453041988,15675.4915601713,0.323292452206845,2.00544462193044e-37,0.962866895172353,0.953158774305846,139.637554595573,0.96989082336401,0.8759885741544,146.573237104354,TRUE,-0.318372115379084,0.00893072923414892,1.11636023934245,2023-06-22 13:04:25,2023-06-22 13:05:16,0.001,0,20.8475409836066,FALSE
2,"Jun","OWC","UP",52,"2023_06_22_OWC_UP_52_2",2023-06-22 13:06:14.5,229.671571820368,-0.365393371377105,2.37526003383053e-27,0.897205440668883,1.95612348927814,127.752994924346,-0.381135797080716,0.00664708363656855,15653.4068663374,0.233611342254239,1.10839818921039e-48,0.984429916118732,0.761301489905538,131.528604087494,0.984494481585131,0.774766829565432,127.761598125361,TRUE,-0.381728693369359,0.00640075842878326,0.715314626830156,2023-06-22 13:05:48,2023-06-22 13:06:41,0.001,0,20.7,FALSE
1,"Jun","OWC","UP",55,"2023_06_22_OWC_UP_55_1",2023-06-22 12:53:54.5,NA,NA,NA,NA,NA,184.109219684552,-0.0652256517930793,0.0112009108794018,15751.9677480584,0.393655318343185,3.65633902544636e-07,0.394716710233433,1.28285886067018,155.501431728392,0.669089260153849,0.967323273637556,184.147471903982,TRUE,-0.0673606580475997,0.0116573840944764,1.26198023747243,2023-06-22 12:53:28,2023-06-22 12:54:21,0.001,0,21.03,FALSE
2,"Jun","OWC","UP",55,"2023_06_22_OWC_UP_55_2",2023-06-22 12:55:21.5,NA,NA,NA,NA,NA,151.214679961224,-0.132268379501504,0.0103397263072551,15757.051536238,0.377152058611576,4.44383782446159e-17,0.773201593652995,1.05508281731074,154.527475371632,0.776297408453513,1.07039423547196,151.216577338969,TRUE,-0.132614490742184,0.0109064690591144,1.02750230951314,2023-06-22 12:54:57,2023-06-22 12:55:46,0.001,0,20.7466666666667,FALSE
1,"Jun","OWC","UP",56,"2023_06_22_OWC_UP_56_1",2023-06-22 12:48:27.5,NA,NA,NA,NA,NA,164.506094047913,-0.314346266488245,0.00934166667283684,15704.192445857,0.328312295986048,5.71683312902321e-37,0.956092822310191,1.0699165446191,163.253706793939,0.960162392548139,1.03931078944372,164.57983955372,TRUE,-0.3124254966208,0.0104368428059732,0.967855068751723,2023-06-22 12:48:01,2023-06-22 12:48:54,0.001,0,21.5,FALSE
2,"Jun","OWC","UP",56,"2023_06_22_OWC_UP_56_2",2023-06-22 12:49:52.5,NA,NA,NA,NA,NA,153.882064672985,-0.36456917083658,0.00846647323292242,15742.1986529661,0.297553676806696,2.39542730732967e-42,0.972720487493282,0.969679191489246,146.322299113638,0.977977465375208,0.888505445688532,154.663148245477,TRUE,-0.366283492044695,0.00914233983502383,0.798812997556761,2023-06-22 12:49:26,2023-06-22 12:50:19,0.001,0,21.3,FALSE
1,"Jun","OWC","W",67,"2023_06_22_OWC_W_67_1",2023-06-22 14:55:32.5,721.31059441306,49.1576664423982,1.91195532972191e-31,0.928422954002333,185.522816661129,523.028429389956,43.6205355074543,0.258303676672468,15733.3965867631,9.07806670051338,6.37685992781044e-73,0.998179916296308,29.5839475852217,500.787922120582,0.998880427214225,23.6620997061881,524.722418381857,TRUE,43.3375771234657,0.203734775541176,25.2603607217469,2023-06-22 14:55:06,2023-06-22 14:55:59,0.001,0,22.9333333333333,FALSE
2,"Jun","OWC","W",67,"2023_06_22_OWC_W_67_2",2023-06-22 14:57:00.5,NA,NA,NA,NA,NA,375.19213080881,40.5006264533167,0.120508077648133,16026.3156127341,4.48018931675277,1.23353637952266e-79,0.999592910562104,11.5662645967948,366.034077305777,0.99969051587581,10.3114554884099,375.299208289728,TRUE,40.5285575531794,0.118434723163482,11.5073055575999,2023-06-22 14:56:37,2023-06-22 14:57:24,0.001,0,22.8,FALSE
1,"Jun","OWC","W",69,"2023_06_22_OWC_W_69_1",2023-06-22 15:01:01.5,698.604448749095,62.6461483091352,4.19741738853105e-30,0.919408016256555,150.345470990431,642.304365845155,32.8671218548685,0.779414310104522,20522.5845760316,27.3924676009756,6.89997908076464e-42,0.971588185577977,89.2676108770292,642.196030471364,0.973669583950321,87.6374954112329,642.936180878059,TRUE,32.3227805472227,0.107025623918417,12.0011298260622,2023-06-22 15:00:35,2023-06-22 15:01:28,0.001,0,22.6,FALSE
2,"Jun","OWC","W",69,"2023_06_22_OWC_W_69_2",2023-06-22 15:02:29,549.730659780627,38.9569917468757,2.13196396238057e-42,0.981531184871317,63.4447757048459,519.925104320045,32.1675773350154,0.472821519087161,19373.7614856758,17.4111348327593,1.31516280226397e-48,0.989947644361063,46.8069423412438,417.76042792574,0.998848366982747,16.1910895653084,527.245126636408,TRUE,31.0649393659431,0.270306775188699,30.4966873701843,2023-06-22 15:02:05,2023-06-22 15:02:53,0.001,0,22.6,FALSE
1,"Jun","OWC","W",70,"2023_06_22_OWC_W_70_1",2023-06-22 15:05:54.5,737.18480565454,53.4268107706302,3.32109152007932e-32,0.933076978684729,214.897530625101,558.219317316168,52.2385001821651,0.357801187152095,15823.5968606264,12.5749005369686,1.21559881459095e-69,0.997566410535584,40.9795621301193,516.349549073247,0.998959265035028,27.329418918495,558.696933397771,TRUE,52.0533047925489,0.352875320729863,45.9304710603056,2023-06-22 15:05:28,2023-06-22 15:06:21,0.001,0,22.4,FALSE
2,"Jun","OWC","W",70,"2023_06_22_OWC_W_70_2",2023-06-22 15:07:19.5,733.309985246081,52.5431468494876,2.76248221852196e-31,0.927404123231343,207.324115904017,526.72408894622,48.4089865421807,0.267295557761696,16545.3191043563,9.39408580385198,1.68966386169097e-74,0.998417124103593,30.6138026080504,499.152911622974,0.999117863128411,23.3065774214825,528.599007451153,TRUE,48.1027672659401,0.206479740185471,20.3488360193989,2023-06-22 15:06:53,2023-06-22 15:07:46,0.001,0,22.4,FALSE
1,"Jun","CRC","TR",33,"2023_06_29_CRC_TR_33_1",2023-06-29 10:28:13.5,NA,NA,NA,NA,NA,582.49685800092,0.654922546389968,0.447989382504476,17348.5387413155,15.7445590705016,0.14978186061095,0.0394774124933204,51.3089654064566,581.099978979525,0.130832989117176,49.7745971099418,586.057823307299,TRUE,-0.0554315998693475,0.0172322548315517,1.46301228661667,2023-06-29 10:27:47,2023-06-29 10:28:40,0.001,0,22.7,FALSE
2,"Jun","CRC","TR",33,"2023_06_29_CRC_TR_33_2",2023-06-29 10:29:37.5,206.251829036855,-0.408594908167239,1.84710703727384e-31,0.928517749406221,1.574779453549,173.331955915628,-0.363572772877114,0.0101371371319314,17091.0306658499,0.356269055947714,2.37456051493177e-38,0.961145577895641,1.16102309281309,152.063184885663,0.975665826211011,0.937012972067288,173.48865558453,TRUE,-0.362189650691003,0.0102089307748611,1.08927295092199,2023-06-29 10:29:11,2023-06-29 10:30:04,0.001,0,22.42,FALSE
1,"Jun","CRC","TR",34,"2023_06_29_CRC_TR_34_1",2023-06-29 10:32:21.5,226.14829685464,-0.704108618574712,9.12640601968885e-32,0.930427425918323,1.89333871567733,181.046736100119,-0.445072887489978,0.0108877551172337,17183.297738024,0.382649478499037,3.31660822255221e-41,0.969820697218003,1.24699261295224,177.181080041484,0.973911462184713,1.18236296721916,182.89525132999,TRUE,-0.432872829430936,0.00862566124086473,0.97828417983587,2023-06-29 10:31:55,2023-06-29 10:32:48,0.001,0,21.9733333333333,FALSE
2,"Jun","CRC","TR",34,"2023_06_29_CRC_TR_34_2",2023-06-29 10:33:46.5,208.561640886061,-0.509378078422317,4.40688437923467e-26,0.885013735783096,1.60882223418061,194.249558770281,-0.285238073954013,0.0123035413070679,17222.1972031687,0.432407196354822,4.41774046757518e-29,0.91178525535051,1.4091449484184,188.35609613948,0.926553162073644,1.31125844612916,196.301329272085,TRUE,-0.269623572595476,0.00836568484077836,0.909124342951857,2023-06-29 10:33:20,2023-06-29 10:34:13,0.001,0,21.9,FALSE
1,"Jun","CRC","TR",36,"2023_06_29_CRC_TR_36_1",2023-06-29 10:50:41.5,NA,NA,NA,NA,NA,221.972050496306,0.190582159733884,0.0159040989291257,16587.7756212957,0.558948570729171,1.40198396817909e-16,0.734147694200994,1.82152277184207,206.478502907776,0.814704973770707,1.55082552303292,222.103795287076,TRUE,0.189503406805234,0.0132829925573678,1.41538877425254,2023-06-29 10:50:15,2023-06-29 10:51:08,0.001,0,21.7,FALSE
2,"Jun","CRC","TR",36,"2023_06_29_CRC_TR_36_2",2023-06-29 10:52:06.5,182.235528653634,0.283201977467899,1.97778086391684e-11,0.627643645779676,1.54980331729729,187.043193300596,0.137670760123463,0.016976533691833,16693.7876623689,0.631145117954023,2.04061006672949e-10,0.588416869748106,1.6293935182459,165.696351469261,0.757269490744535,1.27941654495941,188.235217243629,TRUE,0.125064256075385,0.0164540628995082,1.06937581942827,2023-06-29 10:51:43,2023-06-29 10:52:30,0.001,0,21.7,FALSE
