"Plot_clean","Date","Month","Site","Zone","Replicate","Row_ID","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","CH4_lin_pass","CH4_HM81_pass","CH4_poly_pass","CH4_neg_flux","CH4_rejected_model","CH4_rejected_manual","CH4_flux_rejected"
"2023-02-24_PTR_UP_550_90",2023-02-24,"Feb","PTR","UP",550,90,2023-02-24 11:57:14.5,NA,NA,NA,NA,NA,150.080031218302,0.0105865922796133,0.000231762302291669,5742.96590748078,0.0279993097953846,1.32501525735898e-164,0.833103106341335,0.287932832325092,134.741779647699,0.840613389670909,0.282055423796866,150.107148669176,TRUE,0.0106149646176135,0.000251443553826081,0.304418469031557,2023-02-24 11:55:30,2023-02-24 11:58:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-24_PTR_UP_6_101",2023-02-24,"Feb","PTR","UP",6,101,2023-02-24 11:42:29.5,NA,NA,NA,NA,NA,6650.13139180703,-0.74478046876294,0.0290051654898783,5883.19903749449,5.01128067720186,1.41505012247131e-98,0.524390720730453,61.52890579189,6504.20367445549,0.62955049510474,54.3933746134153,6662.04934861439,TRUE,-0.805204281032522,0.0230591115694085,52.8749404462173,2023-02-24 11:40:00,2023-02-24 11:44:59,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"2023-02-24_PTR_UP_7_89",2023-02-24,"Feb","PTR","UP",7,89,2023-02-24 11:48:29.5,2898.00040527687,0.0637437877214174,4.90368192733371e-153,0.687172972072593,2.69859496750499,643.863354556268,0.0554166059260603,0.000194417099601693,5741.90989021005,0.0335898326417609,0,0.992693566022048,0.412418657287075,338.190687763332,0.995639292933187,0.319147532326923,644.238244387945,TRUE,0.0554553104681832,0.000194433348195368,0.416613309405215,2023-02-24 11:46:00,2023-02-24 11:50:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-24_CRC_TR_1_110",2023-03-24,"Mar","CRC","TR",1,110,2023-03-24 13:44:29.5,NA,NA,NA,NA,NA,156.643064429301,0.129139547353575,0.000303397527105768,5675.14796399596,0.0313985903891845,0,0.998027889442952,0.299115188994813,160.29714041643,0.998029783533895,0.299810145033148,156.75107951787,TRUE,0.129041409924309,0.000320811717883017,0.313224409883704,2023-03-24 13:43:00,2023-03-24 13:45:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-24_CRC_TR_3_112",2023-03-24,"Mar","CRC","TR",3,112,2023-03-24 13:28:59.5,NA,NA,NA,NA,NA,2808.73075161018,-0.0444538447748481,0.00296046295939983,5727.68873125535,0.40893163945065,4.98810306306913e-42,0.320516510500473,4.49362781483389,2249.21878769997,0.789949143095003,2.50368879445993,2808.73076774858,TRUE,-0.0444641028335424,0.00298489182734704,6.6758581092582,2023-03-24 13:27:00,2023-03-24 13:30:59,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"2023-03-24_CRC_TR_327_111",2023-03-24,"Mar","CRC","TR",327,111,2023-03-24 13:37:59.5,348.560158206564,0.055779979189073,8.42635684057643e-47,0.580576553319309,0.496045604411536,152.879028205323,0.0198711941390303,0.000614882362419585,5668.66264872474,0.0423339547923441,5.19414164382713e-89,0.814409435631985,0.329969044673343,146.154135333649,0.822520354891693,0.324042523822955,153.07387536287,TRUE,0.0196486358459788,0.000617593813916841,0.353533732460705,2023-03-24 13:37:00,2023-03-24 13:38:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-24_CRC_TR_4_113",2023-03-24,"Mar","CRC","TR",4,113,2023-03-24 13:21:29.5,895.045432561604,0.0855982224485889,1.46391025291445e-90,0.679852819830828,0.834128603495055,876.489837284736,0.0236024982513303,0.000824544490227425,5730.66817807138,0.0853320557793621,1.42418563749049e-94,0.695936212143644,0.81290636539377,775.294024236724,0.772982543349182,0.704375618637293,883.063120977203,TRUE,0.0218247492606741,0.000814921771498632,0.779596061170848,2023-03-24 13:20:00,2023-03-24 13:22:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-24_CRC_TR_5_114",2023-03-24,"Mar","CRC","TR",5,114,2023-03-24 13:54:29.5,NA,NA,NA,NA,NA,307.580124668496,0.0181424692598538,0.000146902606173925,5657.22370474496,0.025380658214375,0,0.96227187803983,0.311625755730052,302.821934643167,0.962818594892999,0.309878262494841,307.597597280488,TRUE,0.0181243369232489,0.000148239849780391,0.298957689633895,2023-03-24 13:52:00,2023-03-24 13:56:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-24_CRC_TR_6_115",2023-03-24,"Mar","CRC","TR",6,115,2023-03-24 13:02:59.5,NA,NA,NA,NA,NA,1546.56092345229,-0.0128329789184658,0.000794998877438476,5796.04667049495,0.109813971250716,4.21170781670316e-47,0.352802085322709,1.20671297611624,435.151139970102,0.936636894402555,0.378367763296587,1555.9943680051,TRUE,-0.0106168101478578,0.000785702526892701,1.09743218911842,2023-03-24 13:01:00,2023-03-24 13:04:59,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"2023-03-24_CRC_TR_7_116",2023-03-24,"Mar","CRC","TR",7,116,2023-03-24 13:11:34.5,NA,NA,NA,NA,NA,369.168806811628,0.0494925981935961,0.000457507391524243,5719.71711743865,0.0447059873785216,2.51408699647278e-264,0.971928429587642,0.413988576961427,223.423876620765,0.981928591113419,0.333149925934693,369.331855095643,TRUE,0.049574479186183,0.000488519287711758,0.443805447561675,2023-03-24 13:10:10,2023-03-24 13:12:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-24_CRC_TR_8_117",2023-03-24,"Mar","CRC","TR",8,117,2023-03-24 14:03:29.5,NA,NA,NA,NA,NA,405.520602014668,0.0479335429577165,0.000428678475220333,5652.07964750126,0.0443639075786243,1.64216896594672e-280,0.972163998319857,0.422627845245547,272.867110940253,0.980956284034443,0.350547635920783,405.645187444246,TRUE,0.0480842098095536,0.00044992597137865,0.459558766477227,2023-03-24 14:02:00,2023-03-24 14:04:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-24_CRC_UP_1_102",2023-03-24,"Mar","CRC","UP",1,102,2023-03-24 10:36:44.5,NA,NA,NA,NA,NA,385.081779540209,-0.0101274043597691,0.000190125164738611,5650.2183823563,0.0295552407098239,1.08548294532599e-216,0.840610412529036,0.344355200140046,329.540277472944,0.857250777763775,0.326491809391341,385.595875185276,TRUE,-0.010254344494721,0.000184921384095516,0.319965521367693,2023-03-24 10:34:30,2023-03-24 10:38:59,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"2023-03-24_CRC_UP_2_103",2023-03-24,"Mar","CRC","UP",2,103,2023-03-24 10:46:59.5,NA,NA,NA,NA,NA,1161.50227605001,0.0252222014289113,0.000532316344382342,5643.28241260371,0.0735293764522486,1.02005964295473e-182,0.824461661114198,0.807992386397607,706.776198535594,0.932496587909978,0.5021050751085,1161.58548872173,TRUE,0.0252279170021373,0.000557256809998829,0.982627937612637,2023-03-24 10:45:00,2023-03-24 10:48:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-24_CRC_UP_3_104",2023-03-24,"Mar","CRC","UP",3,104,2023-03-24 10:54:59.5,822.728135657402,0.0416945593787509,4.94819950434016e-154,0.768616199794239,0.567739624543133,532.021226214377,0.0158908576031309,0.000276311407577749,5654.71123403443,0.0381671645446267,6.36176568844555e-217,0.873727987438347,0.419407587149475,366.715594196801,0.911259325819509,0.352334008885792,548.585002626938,TRUE,0.0149040179418686,0.00021158871607284,0.304821339457788,2023-03-24 10:53:00,2023-03-24 10:56:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-24_CRC_UP_4_105",2023-03-24,"Mar","CRC","UP",4,105,2023-03-24 11:02:29.5,676.843050989075,0.0198116595665643,3.57902202427673e-78,0.62463317578269,0.616050368976213,153.047859988891,0.0184328785884657,0.000301886336333514,5652.75391689393,0.0312421973542428,2.30837002108228e-191,0.912388076289886,0.297625328092643,113.779130393977,0.922310028000403,0.281052385486974,153.094119258108,TRUE,0.0184900970412796,0.000319405989661019,0.307730057424917,2023-03-24 11:01:00,2023-03-24 11:03:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-24_CRC_UP_5_107",2023-03-24,"Mar","CRC","UP",5,107,2023-03-24 11:20:59.5,739.317643303905,0.0392574686660684,7.31514959531436e-126,0.696534616078578,0.520493279626329,385.629063979592,0.0125822427791167,0.000237231553308347,5660.15057522922,0.0327690261132245,2.17532667856039e-202,0.854755817863071,0.360089054016995,301.814066613753,0.87903896975689,0.329301536940997,387.051353321183,TRUE,0.0123821751672647,0.000239567603819789,0.373460286886336,2023-03-24 11:19:00,2023-03-24 11:22:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-24_CRC_UP_6_106",2023-03-24,"Mar","CRC","UP",6,106,2023-03-24 11:14:14.5,508.298069403662,0.0197134342020078,1.40945237655928e-72,0.540461813985045,0.441058393083277,213.204564479203,0.00941010194909783,0.00024984995089225,5652.92967659029,0.0301844868998145,1.98829451022436e-136,0.772393454961539,0.3104042517068,212.181548066756,0.77509931703476,0.309294466895684,213.38267296209,TRUE,0.00940762672597704,0.000254225011443497,0.329274763106722,2023-03-24 11:12:30,2023-03-24 11:15:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-24_CRC_UP_7_108",2023-03-24,"Mar","CRC","UP",7,108,2023-03-24 11:30:59.5,NA,NA,NA,NA,NA,1818.90462855368,0.00271465958184305,0.00105577678291487,5655.49103736683,0.14583547798174,0.0104347098801823,0.0136424699754246,1.6025425695324,1450.0292815343,0.546409297182604,1.0890176956075,1818.90522791202,TRUE,0.00269815076702672,0.00106749207391371,2.13153190604497,2023-03-24 11:29:00,2023-03-24 11:32:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-24_CRC_UP_8_109",2023-03-24,"Mar","CRC","UP",8,109,2023-03-24 11:42:59.5,718.406727520483,0.0216627469597862,3.5401603737746e-107,0.636748674544041,0.509278374949236,290.245602814769,0.0112285928310707,0.000214793888524483,5657.54940981907,0.0296696895664264,7.93873031650229e-200,0.851127146685871,0.326031369136137,258.680886387487,0.861758874181603,0.31483335295571,290.322291456727,TRUE,0.0112439960482192,0.000218708380886346,0.343775481840952,2023-03-24 11:41:00,2023-03-24 11:44:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-28_OWC_TR_120_125",2023-03-28,"Mar","OWC","TR",120,125,2023-03-28 14:09:59.5,1216.11932016424,0.0398315305804205,2.62156418549768e-133,0.717523337543472,0.855294103069274,545.899007074225,0.0223543275498243,0.000280334782219616,5642.9247278771,0.0387229172127014,2.70654523076513e-278,0.930083364041846,0.425514587455892,256.142833471947,0.962086335457578,0.314002094252303,546.038932068953,TRUE,0.0222698695847683,0.000295358419708061,0.416862371643959,2023-03-28 14:08:00,2023-03-28 14:11:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-28_OWC_TR_121_129",2023-03-28,"Mar","OWC","TR",121,129,2023-03-28 14:40:44.5,2182.63506301436,0.0942602214202161,5.37570121222401e-128,0.659603047582242,1.8190594696883,950.154492230431,0.0392284812197231,0.000320825734252806,5625.44498952044,0.0498728393728619,0,0.965265236468382,0.581080416580256,927.99519538114,0.966907791099601,0.568232000152265,952.445064391186,TRUE,0.0395938909774802,0.000244709724776378,0.413996859725331,2023-03-28 14:38:30,2023-03-28 14:42:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-28_OWC_TR_122_126",2023-03-28,"Mar","OWC","TR",122,126,2023-03-28 14:22:59.5,887.094084739135,0.0389002083137122,5.9840297947681e-80,0.633101457990351,0.824967550358308,254.991067070781,0.0252964320151673,0.000347803743206157,5636.93009259116,0.0359941868113784,1.56924560900256e-216,0.936613960388178,0.342894628623475,202.919877075176,0.945756111252682,0.318094233229127,255.045388170026,TRUE,0.0253462047591463,0.000351921898656014,0.369531656372509,2023-03-28 14:21:30,2023-03-28 14:24:29,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-28_OWC_TR_123_127",2023-03-28,"Mar","OWC","TR",123,127,2023-03-28 14:16:59.5,2852.30751371042,0.123416104359096,4.87691232681868e-112,0.653349333528463,4.70230499335544,304.132822613403,0.114939274311297,0.000217923648292732,5652.06385835899,0.0301020063394005,0,0.998284644625036,0.33078196920823,255.262997839058,0.998463549621993,0.313714444596275,304.140125707319,TRUE,0.114957649548874,0.000225505778859575,0.352286216337165,2023-03-28 14:15:00,2023-03-28 14:18:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-28_OWC_TR_124_128",2023-03-28,"Mar","OWC","TR",124,128,2023-03-28 14:28:14.5,NA,NA,NA,NA,NA,103.29361398851,0.0495110278804227,0.000380703767024747,5650.05870805737,0.0328050177675195,1.54898456956478e-264,0.982685840052446,0.285521480135274,83.3216362218994,0.984015522929033,0.275264095191472,103.346434030623,TRUE,0.0494365866966902,0.000388292023951605,0.312104266857113,2023-03-28 14:27:00,2023-03-28 14:29:29,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-28_OWC_TR_126_130",2023-03-28,"Mar","OWC","TR",126,130,2023-03-28 13:43:59.5,NA,NA,NA,NA,NA,1633.09523624948,0.444704067408408,0.000869989038192046,5660.090633272,0.120172435382908,0,0.998173921372198,1.32053904886988,1542.29218860162,0.998501200443383,1.19887460559971,1633.40197952334,TRUE,0.445182832384649,0.000913650571455072,1.46934266303008,2023-03-28 13:42:00,2023-03-28 13:45:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-28_OWC_TR_127_131",2023-03-28,"Mar","OWC","TR",127,131,2023-03-28 14:00:39.5,3541.849812195,0.131267817743287,6.03488686897363e-139,0.676732477352067,5.69654094204122,663.645690737423,0.123616632567918,0.000227977353058338,5644.30746825041,0.0367556483049454,0,0.998105736692483,0.436064125293469,593.08277059063,0.998341884137204,0.408711940976507,669.94095497759,TRUE,0.123201103507839,0.000174026698609653,0.302830952924968,2023-03-28 13:58:20,2023-03-28 14:02:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-28_OWC_TR_128_132",2023-03-28,"Mar","OWC","TR",128,132,2023-03-28 13:53:59.5,4756.73455490571,0.891461148833039,1.9526854134739e-115,0.664500571281624,34.1865051700243,1783.13158239457,0.849838992379862,0.00101715874199411,5640.62277375085,0.140501130279143,0,0.999315718529275,1.54392501369205,1103.28224546157,0.999835372849784,0.758874597430525,1787.31957837029,TRUE,0.847920783328748,0.00105108234732152,1.54327645393978,2023-03-28 13:52:00,2023-03-28 13:55:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-28_OWC_UP_102_118",2023-03-28,"Mar","OWC","UP",102,118,2023-03-28 14:52:44.5,1135.48029518188,0.0380943243519792,1.84802029090565e-88,0.614112086814464,0.930593713603537,602.14631452055,0.0232786385307576,0.000396980211416995,5634.15134156669,0.0479593610013135,8.42844234435033e-204,0.891613435689444,0.49319339478454,398.204111295129,0.93393734221953,0.385965976897469,603.530636872195,TRUE,0.0228498378308018,0.000407221661652586,0.54195517530693,2023-03-28 14:51:00,2023-03-28 14:54:29,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-28_OWC_UP_103_119",2023-03-28,"Mar","OWC","UP",103,119,2023-03-28 13:11:59.5,1375.2027180096,0.031447260557885,5.22008706075937e-113,0.656571803456243,1.00944632125442,179.894423697136,0.0244551578454898,0.000191469737111142,5650.93299675947,0.0264479017558516,0,0.971532803002167,0.290628103840889,165.736700185909,0.972589563056716,0.285781233409772,179.961195031382,TRUE,0.0244059823036769,0.000186188982770325,0.290160358615588,2023-03-28 13:10:00,2023-03-28 13:13:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-28_OWC_UP_104_120",2023-03-28,"Mar","OWC","UP",104,120,2023-03-28 13:27:04.458874,873.836966784482,0.0153475213019302,3.25415087141413e-96,0.610426642188201,0.62030013095632,266.622774122982,0.0141627768941689,0.000225772175132458,5650.94475174725,0.0298586493751764,1.39850086809018e-227,0.895338037531799,0.321515330209815,269.793824301003,0.895525660317435,0.321927622931097,266.716743757116,TRUE,0.0140953705524382,0.000226910457129424,0.277226956346843,2023-03-28 13:25:10,2023-03-28 13:28:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-28_OWC_UP_105_122",2023-03-28,"Mar","OWC","UP",105,122,2023-03-28 13:32:59.5,1237.1864742369,0.0548177227606815,7.31698211247057e-133,0.716308583744228,0.874270952703753,429.015415358649,0.0230116759979711,0.000248198988733881,5637.07414671569,0.0342839686781677,1.1041855353812e-307,0.9473220280318,0.376736306004761,280.41738602992,0.961668009147382,0.322043183798322,430.560715534273,TRUE,0.0227225352078228,0.000256841619071412,0.376284406769913,2023-03-28 13:31:00,2023-03-28 13:34:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-28_OWC_UP_106_121",2023-03-28,"Mar","OWC","UP",106,121,2023-03-28 13:37:29.5,NA,NA,NA,NA,NA,321.128209460571,0.0131279199239642,0.000381265318427036,5644.97065314381,0.0394571230592767,1.19977431464852e-115,0.768074238566003,0.375883906722529,171.885187511313,0.848476267072397,0.304674481924099,323.369505803035,TRUE,0.0136795898930824,0.000374323826299123,0.338934986441246,2023-03-28 13:36:00,2023-03-28 13:38:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-03-28_OWC_UP_107_123",2023-03-28,"Mar","OWC","UP",107,123,2023-03-28 13:00:57.296748,4941.06677287929,0.0222228659908634,0.0450473889546141,0.00817246846877066,36.5400854889188,4936.90059339514,0.0674248795877075,0.023490421254964,5635.93680525339,3.20668786149881,0.00427798778509164,0.0165356507204005,36.3857046571548,4939.25764547302,0.0198142806006407,36.3993638706385,4945.19569860699,TRUE,0.0161882259228493,0.000245812224583695,0.359102341488609,2023-03-28 12:59:00,2023-03-28 13:02:59,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"2023-03-28_OWC_UP_108_124",2023-03-28,"Mar","OWC","UP",108,124,2023-03-28 13:19:44.5,1290.45677704271,0.0205479466522106,3.88527838576745e-116,0.623273953567835,0.796306264363399,233.093528120931,0.0161669499418242,0.000165166285054011,5636.54309535901,0.025675345599989,0,0.946832986055175,0.299149611385511,209.063231358727,0.949522372998264,0.292028687362535,233.260635005014,TRUE,0.0161001621466474,0.000166739252990466,0.298568666243948,2023-03-28 13:17:30,2023-03-28 13:21:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-04-14_CRC_TR_309_138",2023-04-14,"Apr","CRC","TR",309,138,2023-04-14 10:46:19.5,2717.49644478353,0.262412604905217,5.42341558119946e-99,0.674312185381635,7.19177702640817,801.754063403479,0.21743227164114,0.000568037285398503,5460.02816873073,0.0653452771310826,0,0.997290989754193,0.655904760305905,205.280543675035,0.999396253248211,0.310425082881966,810.505922267132,TRUE,0.21600161151837,0.000534356951647611,0.645689438231059,2023-04-14 10:44:40,2023-04-14 10:47:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-04-14_CRC_TR_311_140",2023-04-14,"Apr","CRC","TR",311,140,2023-04-14 10:32:29.5,3680.22862248437,2.15612299701546,2.93438828477376e-95,0.698604592148531,39.9225887715,2604.10433458983,1.38498967367035,0.009084234162743,5407.34915948326,0.940126803920749,0,0.98483198526484,8.9560137301803,1373.27175725987,0.999508798857201,1.61620549261888,2604.93936828817,TRUE,1.38699225588644,0.00956440874715838,9.65321820426987,2023-04-14 10:31:00,2023-04-14 10:33:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-04-14_CRC_TR_312_141",2023-04-14,"Apr","CRC","TR",312,141,2023-04-14 10:21:59.5,5768.1682776798,0.27881798148251,5.06984213895036e-192,0.704072883360539,13.2494764264291,2478.51038559303,0.233681750095708,0.000483819301416317,5366.33583781604,0.100350429207033,0,0.996931637898287,1.34914814473358,1082.29485209652,0.999561151002643,0.510939644726648,2486.62219235307,TRUE,0.23292181047364,0.000488160639319616,1.3619866817042,2023-04-14 10:19:00,2023-04-14 10:24:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-04-14_CRC_TR_313_142",2023-04-14,"Apr","CRC","TR",313,142,2023-04-14 11:03:29.5,NA,NA,NA,NA,NA,2339.35997869365,0.029921167052808,0.000798647524415585,5858.67818427224,0.137983936288712,5.14395964115035e-159,0.701240648246279,1.69417782869884,1050.86832012836,0.965343488106204,0.577987074881995,2339.4065427571,TRUE,0.0300753485781002,0.000843901861059577,2.07155019901387,2023-04-14 11:01:00,2023-04-14 11:05:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-04-14_CRC_TR_314_143",2023-04-14,"Apr","CRC","TR",314,143,2023-04-14 09:58:29.5,NA,NA,NA,NA,NA,4463.70286178007,0.00852873848421981,0.000372329000716036,5557.51647219774,0.115919458702918,6.20134183853473e-95,0.32738747259928,1.90739717295967,1946.51196528632,0.934847321913459,0.594193695398778,4495.64692609907,TRUE,0.0103076629908827,0.000349244869771433,1.97522812155165,2023-04-14 09:54:00,2023-04-14 10:02:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-04-14_CRC_TR_315_144",2023-04-14,"Apr","CRC","TR",315,144,2023-04-14 10:11:59.5,1642.88575948953,0.0735584125364326,1.59010829685123e-261,0.810475078473168,0.755163127727627,1718.88524368684,0.0148093261352646,0.000285486297491401,5492.52238446161,0.0592135791237009,4.61712028343874e-245,0.789375828608555,0.796089175193855,467.182018218874,0.963179928802819,0.333315597351918,1720.47095287752,TRUE,0.0145237627757132,0.000292432358693667,0.916744095563194,2023-04-14 10:09:00,2023-04-14 10:14:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-04-14_CRC_TR_316_145",2023-04-14,"Apr","CRC","TR",316,145,2023-04-14 11:15:44.5,4210.82309876216,0.436302860970146,1.74411095622533e-123,0.646215145363238,11.8968240455668,2948.87833155925,0.251728704075446,0.00204176174240323,6263.09957811225,0.317394911146036,0,0.96581611893649,3.6980442563202,2497.06798703502,0.985302741373031,2.42934016823746,2949.58338057008,TRUE,0.252128337410289,0.00226322164886074,3.92934231452805,2023-04-14 11:13:30,2023-04-14 11:17:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-04-14_CRC_TR_327_139",2023-04-14,"Apr","CRC","TR",327,139,2023-04-14 10:54:49.5,919.260717664398,0.351081661908181,1.2304118344034e-99,0.80158491598486,1.24044281116692,835.859878107681,0.063402074496034,0.00158049049944736,6045.4923684941,0.127064948902103,1.24692582369393e-117,0.852695616946711,1.06880195292639,205.37393271153,0.984720992225122,0.345465622385673,839.850576096378,TRUE,0.0609699571435156,0.00145695886264923,1.15153889169889,2023-04-14 10:53:40,2023-04-14 10:55:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-04-14_CRC_UP_301_133",2023-04-14,"Apr","CRC","UP",301,133,2023-04-14 13:59:29.5,1664.91052875729,-0.0745742000888886,1.60742954582359e-63,0.546942755095604,2.42999546324134,959.640024156828,-0.0670364246350502,0.000925484580777907,5592.86020116085,0.095778339199256,6.21760183782079e-216,0.936124635757101,0.912421725819353,715.802245896524,0.967911571637504,0.648514454836044,960.08786241858,TRUE,-0.0666459138398827,0.000962134157300116,1.05336683434686,2023-04-14 13:58:00,2023-04-14 14:00:59,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2023-04-14_CRC_UP_302_134",2023-04-14,"Apr","CRC","UP",302,134,2023-04-14 14:07:59.5,NA,NA,NA,NA,NA,2417.87498605063,-0.0194653962982078,0.00197033630002037,5569.60192765513,0.272164477139685,4.54543282719261e-21,0.169560887790621,2.99073426142221,1588.49267767088,0.853687979313356,1.25798193431818,2417.96084788081,TRUE,-0.0199300689197448,0.00193238242503336,4.3990227211284,2023-04-14 14:06:00,2023-04-14 14:09:59,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"2023-04-14_CRC_UP_306_135",2023-04-14,"Apr","CRC","UP",306,135,2023-04-14 14:23:29.5,3293.99936078603,0.0949279825142057,3.54195552657957e-148,0.675255707035661,3.7536563242144,1564.76337128762,0.0752391343015067,0.000418812166603658,5570.8722291693,0.0723590188999389,0,0.981808069815976,0.888429833384203,852.559745802435,0.994485916861886,0.489945598442759,1565.90709086411,TRUE,0.0756208558186392,0.000435746389652454,1.02486265211696,2023-04-14 14:21:00,2023-04-14 14:25:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-04-14_CRC_UP_307_136",2023-04-14,"Apr","CRC","UP",307,136,2023-04-14 14:33:59.5,2568.2601435336,0.10997456911478,6.15074762127469e-123,0.687870287632421,3.49792569890241,727.839300509981,0.0898771482978641,0.000338832430115916,5528.72020795964,0.0468032544391095,0,0.993252252425387,0.514307003133495,266.9509497499,0.997438248103197,0.317557247744374,728.071316772601,TRUE,0.0897271387036826,0.000345473618107554,0.524337557105319,2023-04-14 14:32:00,2023-04-14 14:35:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-04-14_CRC_UP_308_137",2023-04-14,"Apr","CRC","UP",308,137,2023-04-14 13:50:59.5,NA,NA,NA,NA,NA,293.509177330788,-0.000753069590613643,0.000215525335138842,5603.65072210222,0.0297707250015197,0.000519892234600611,0.0249053383291825,0.327141617396773,255.454710979175,0.106701239092091,0.313777099999406,293.525486361895,TRUE,-0.00076540038833355,0.000216290755505543,0.307257838002132,2023-04-14 13:49:00,2023-04-14 13:52:59,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"2023-04-21_OWC_TR_120_154",2023-04-21,"Apr","OWC","TR",120,154,2023-04-21 10:58:59.5,3439.14775180082,0.0876795075347369,1.43182261707483e-181,0.683569683446781,2.62894512209995,878.100725292995,0.067058334768639,0.000238838078400282,5407.30731223312,0.0329909369929325,0,0.990974144522871,0.444003777790902,209.284932334436,0.996454685366072,0.278660607963742,885.127718813142,TRUE,0.0675984699180447,0.000247420390457788,0.441289260083261,2023-04-21 10:57:00,2023-04-21 11:00:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-04-21_OWC_TR_121_156",2023-04-21,"Apr","OWC","TR",121,156,2023-04-21 10:49:29.5,4418.89494084734,0.072355827331016,4.72517369779722e-236,0.698544006025754,2.8116798462369,1151.12346195892,0.0588303411949003,0.000176151267004609,5406.29333074027,0.0304340080704889,0,0.992013386323075,0.457651873872822,123.063021090242,0.99746287125419,0.258231562240147,1151.60845352349,TRUE,0.0588362872786286,0.000182692963646995,0.487926871033448,2023-04-21 10:47:00,2023-04-21 10:51:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
